time (UTC),ground truth,Forecast: Benchmark Lag-1d (mod),Forecast: Benchmark Lag-1d,Forecast: Benchmark Lag-7d
2021-03-09 23:00:00 UTC+0000,0.1,0.1375,0.1375,0.4375
2021-03-10 03:00:00 UTC+0000,0.105,0.1575,0.1575,0.425
2021-03-10 07:00:00 UTC+0000,0.0975,0.1375,0.1375,0.205
2021-03-10 11:00:00 UTC+0000,0.17,0.25,0.25,0.28
2021-03-10 15:00:00 UTC+0000,0.1,0.11,0.11,0.195
2021-03-10 19:00:00 UTC+0000,2.1875,0.085,0.085,0.125
2021-03-10 23:00:00 UTC+0000,10.275,0.1,0.1,0.36
2021-03-11 03:00:00 UTC+0000,6.4375,0.105,0.105,0.3275
2021-03-11 07:00:00 UTC+0000,2.9975,0.0975,0.0975,0.175
2021-03-11 11:00:00 UTC+0000,6.7525,0.17,0.17,0.21
2021-03-11 15:00:00 UTC+0000,3.69,0.1,0.1,0.15
2021-03-11 19:00:00 UTC+0000,4.63,2.1875,2.1875,0.105
2021-03-11 23:00:00 UTC+0000,8.7875,10.275,10.275,0.255
2021-03-12 03:00:00 UTC+0000,5.555,6.4375,6.4375,0.205
2021-03-12 07:00:00 UTC+0000,3.6125,2.9975,2.9975,0.135
2021-03-12 11:00:00 UTC+0000,11.0,6.7525,6.7525,0.175
2021-03-12 15:00:00 UTC+0000,3.25,3.69,3.69,0.11
2021-03-12 19:00:00 UTC+0000,4.1275,4.63,4.63,0.09
2021-03-12 23:00:00 UTC+0000,7.03,0.2025,8.7875,0.2025
2021-03-13 03:00:00 UTC+0000,4.9025,0.2075,5.555,0.2075
2021-03-13 07:00:00 UTC+0000,8.75,0.25,3.6125,0.25
2021-03-13 11:00:00 UTC+0000,19.875,1.5,11.0,1.5
2021-03-13 15:00:00 UTC+0000,3.225,0.1375,3.25,0.1375
2021-03-13 19:00:00 UTC+0000,3.125,0.1125,4.1275,0.1125
2021-03-13 23:00:00 UTC+0000,13.75,0.3875,7.03,0.3875
2021-03-14 03:00:00 UTC+0000,14.43,0.5575,4.9025,0.5575
2021-03-14 07:00:00 UTC+0000,8.375,0.72,8.75,0.72
2021-03-14 11:00:00 UTC+0000,17.25,1.49,19.875,1.49
2021-03-14 15:00:00 UTC+0000,2.5,0.39,3.225,0.39
2021-03-14 19:00:00 UTC+0000,2.075,0.125,3.125,0.125
2021-03-14 23:00:00 UTC+0000,3.93,8.7875,13.75,0.205
2021-03-15 03:00:00 UTC+0000,3.1,5.555,14.43,0.225
2021-03-15 07:00:00 UTC+0000,1.5575,3.6125,8.375,0.205
2021-03-15 11:00:00 UTC+0000,2.8775,11.0,17.25,0.6
2021-03-15 15:00:00 UTC+0000,1.1375,3.25,2.5,0.175
2021-03-15 19:00:00 UTC+0000,0.975,4.1275,2.075,0.09
2021-03-15 23:00:00 UTC+0000,1.75,3.93,3.93,0.1375
2021-03-16 03:00:00 UTC+0000,1.5,3.1,3.1,0.1575
2021-03-16 07:00:00 UTC+0000,0.75,1.5575,1.5575,0.1375
2021-03-16 11:00:00 UTC+0000,0.9375,2.8775,2.8775,0.25
2021-03-16 15:00:00 UTC+0000,0.4525,1.1375,1.1375,0.11
2021-03-16 19:00:00 UTC+0000,0.49,0.975,0.975,0.085
2021-03-16 23:00:00 UTC+0000,1.0,1.75,1.75,0.1
2021-03-17 03:00:00 UTC+0000,0.75,1.5,1.5,0.105
2021-03-17 07:00:00 UTC+0000,0.38,0.75,0.75,0.0975
2021-03-17 11:00:00 UTC+0000,0.5,0.9375,0.9375,0.17
2021-03-17 15:00:00 UTC+0000,0.25,0.4525,0.4525,0.1
2021-03-17 19:00:00 UTC+0000,0.325,0.49,0.49,2.1875
2021-03-17 23:00:00 UTC+0000,0.5,1.0,1.0,10.275
2021-03-18 03:00:00 UTC+0000,0.5,0.75,0.75,6.4375
2021-03-18 07:00:00 UTC+0000,0.27,0.38,0.38,2.9975
2021-03-18 11:00:00 UTC+0000,0.345,0.5,0.5,6.7525
2021-03-18 15:00:00 UTC+0000,0.1875,0.25,0.25,3.69
2021-03-18 19:00:00 UTC+0000,0.21,0.325,0.325,4.63
2021-03-18 23:00:00 UTC+0000,0.25,0.5,0.5,8.7875
2021-03-19 03:00:00 UTC+0000,0.25,0.5,0.5,5.555
2021-03-19 07:00:00 UTC+0000,0.185,0.27,0.27,3.6125
2021-03-19 11:00:00 UTC+0000,0.25,0.345,0.345,11.0
2021-03-19 15:00:00 UTC+0000,0.145,0.1875,0.1875,3.25
2021-03-19 19:00:00 UTC+0000,0.1375,0.21,0.21,4.1275
2021-03-19 23:00:00 UTC+0000,0.1875,7.03,0.25,7.03
2021-03-20 03:00:00 UTC+0000,0.2075,4.9025,0.25,4.9025
2021-03-20 07:00:00 UTC+0000,0.2225,8.75,0.185,8.75
2021-03-20 11:00:00 UTC+0000,0.5,19.875,0.25,19.875
2021-03-20 15:00:00 UTC+0000,0.1375,3.225,0.145,3.225
2021-03-20 19:00:00 UTC+0000,0.1375,3.125,0.1375,3.125
2021-03-20 23:00:00 UTC+0000,0.785,13.75,0.1875,13.75
2021-03-21 03:00:00 UTC+0000,3.525,14.43,0.2075,14.43
2021-03-21 07:00:00 UTC+0000,3.75,8.375,0.2225,8.375
2021-03-21 11:00:00 UTC+0000,7.5,17.25,0.5,17.25
2021-03-21 15:00:00 UTC+0000,1.0,2.5,0.1375,2.5
2021-03-21 19:00:00 UTC+0000,0.16,2.075,0.1375,2.075
2021-03-21 23:00:00 UTC+0000,0.6675,0.25,0.785,3.93
2021-03-22 03:00:00 UTC+0000,1.1,0.25,3.525,3.1
2021-03-22 07:00:00 UTC+0000,0.8225,0.185,3.75,1.5575
2021-03-22 11:00:00 UTC+0000,1.0,0.25,7.5,2.8775
2021-03-22 15:00:00 UTC+0000,0.275,0.145,1.0,1.1375
2021-03-22 19:00:00 UTC+0000,0.12,0.1375,0.16,0.975
2021-03-22 23:00:00 UTC+0000,0.53,0.6675,0.6675,1.75
2021-03-23 03:00:00 UTC+0000,0.59,1.1,1.1,1.5
2021-03-23 07:00:00 UTC+0000,0.3,0.8225,0.8225,0.75
2021-03-23 11:00:00 UTC+0000,0.3375,1.0,1.0,0.9375
2021-03-23 15:00:00 UTC+0000,0.17,0.275,0.275,0.4525
2021-03-23 19:00:00 UTC+0000,0.115,0.12,0.12,0.49
2021-03-23 23:00:00 UTC+0000,0.25,0.53,0.53,1.0
2021-03-24 03:00:00 UTC+0000,0.23,0.59,0.59,0.75
2021-03-24 07:00:00 UTC+0000,0.1425,0.3,0.3,0.38
2021-03-24 11:00:00 UTC+0000,0.25,0.3375,0.3375,0.5
2021-03-24 15:00:00 UTC+0000,0.1,0.17,0.17,0.25
2021-03-24 19:00:00 UTC+0000,0.08,0.115,0.115,0.325
2021-03-24 23:00:00 UTC+0000,0.15,0.25,0.25,0.5
2021-03-25 03:00:00 UTC+0000,0.17,0.23,0.23,0.5
2021-03-25 07:00:00 UTC+0000,0.09,0.1425,0.1425,0.27
2021-03-25 11:00:00 UTC+0000,0.135,0.25,0.25,0.345
2021-03-25 15:00:00 UTC+0000,0.075,0.1,0.1,0.1875
2021-03-25 19:00:00 UTC+0000,0.0625,0.08,0.08,0.21
2021-03-25 23:00:00 UTC+0000,0.1875,0.15,0.15,0.25
2021-03-26 03:00:00 UTC+0000,0.125,0.17,0.17,0.25
2021-03-26 07:00:00 UTC+0000,0.17,0.09,0.09,0.185
2021-03-26 11:00:00 UTC+0000,1.75,0.135,0.135,0.25
2021-03-26 15:00:00 UTC+0000,0.15,0.075,0.075,0.145
2021-03-26 19:00:00 UTC+0000,0.42,0.0625,0.0625,0.1375
2021-03-26 23:00:00 UTC+0000,1.7525,0.1875,0.1875,0.1875
2021-03-27 03:00:00 UTC+0000,2.2375,0.2075,0.125,0.2075
2021-03-27 07:00:00 UTC+0000,8.15,0.2225,0.17,0.2225
2021-03-27 11:00:00 UTC+0000,15.25,0.5,1.75,0.5
2021-03-27 15:00:00 UTC+0000,2.1875,0.1375,0.15,0.1375
2021-03-27 19:00:00 UTC+0000,0.94,0.1375,0.42,0.1375
2021-03-27 23:00:00 UTC+0000,1.6667,0.785,1.7525,0.785
2021-03-28 02:00:00 UTC+0000,1.63,3.525,2.2375,3.525
2021-03-28 06:00:00 UTC+0000,8.5,3.75,8.15,3.75
2021-03-28 10:00:00 UTC+0000,23.5,7.5,15.25,7.5
2021-03-28 14:00:00 UTC+0000,5.5,1.0,2.1875,1.0
2021-03-28 18:00:00 UTC+0000,0.755,0.16,0.94,0.16
2021-03-28 22:00:00 UTC+0000,1.1,0.1875,1.6667,0.6675
2021-03-29 02:00:00 UTC+0000,1.0,0.125,1.63,1.1
2021-03-29 06:00:00 UTC+0000,1.4,0.17,8.5,0.8225
2021-03-29 10:00:00 UTC+0000,3.365,1.75,23.5,1.0
2021-03-29 14:00:00 UTC+0000,1.8625,0.15,5.5,0.275
2021-03-29 18:00:00 UTC+0000,0.3,0.42,0.755,0.12
2021-03-29 22:00:00 UTC+0000,0.7,1.1,1.1,0.53
2021-03-30 02:00:00 UTC+0000,0.8675,1.0,1.0,0.59
2021-03-30 06:00:00 UTC+0000,0.89,1.4,1.4,0.3
2021-03-30 10:00:00 UTC+0000,6.67,3.365,3.365,0.3375
2021-03-30 14:00:00 UTC+0000,0.8125,1.8625,1.8625,0.17
2021-03-30 18:00:00 UTC+0000,0.195,0.3,0.3,0.115
2021-03-30 22:00:00 UTC+0000,0.3625,0.7,0.7,0.25
2021-03-31 02:00:00 UTC+0000,0.485,0.8675,0.8675,0.23
2021-03-31 06:00:00 UTC+0000,0.445,0.89,0.89,0.1425
2021-03-31 10:00:00 UTC+0000,2.5,6.67,6.67,0.25
2021-03-31 14:00:00 UTC+0000,0.4925,0.8125,0.8125,0.1
2021-03-31 18:00:00 UTC+0000,0.15,0.195,0.195,0.08
2021-03-31 22:00:00 UTC+0000,0.25,0.3625,0.3625,0.15
2021-04-01 02:00:00 UTC+0000,0.25,0.485,0.485,0.17
2021-04-01 06:00:00 UTC+0000,0.3125,0.445,0.445,0.09
2021-04-01 10:00:00 UTC+0000,1.75,2.5,2.5,0.135
2021-04-01 14:00:00 UTC+0000,0.35,0.4925,0.4925,0.075
2021-04-01 18:00:00 UTC+0000,0.15,0.15,0.15,0.0625
2021-04-01 22:00:00 UTC+0000,0.9,0.25,0.25,0.1875
2021-04-02 02:00:00 UTC+0000,1.25,0.25,0.25,0.125
2021-04-02 06:00:00 UTC+0000,4.0,0.3125,0.3125,0.17
2021-04-02 10:00:00 UTC+0000,23.5,1.75,1.75,1.75
2021-04-02 14:00:00 UTC+0000,9.75,0.35,0.35,0.15
2021-04-02 18:00:00 UTC+0000,1.1875,0.15,0.15,0.42
2021-04-02 22:00:00 UTC+0000,0.6025,1.7525,0.9,1.7525
2021-04-03 02:00:00 UTC+0000,0.75,2.2375,1.25,2.2375
2021-04-03 06:00:00 UTC+0000,2.5,8.15,4.0,8.15
2021-04-03 10:00:00 UTC+0000,10.25,15.25,23.5,15.25
2021-04-03 14:00:00 UTC+0000,4.0,2.1875,9.75,2.1875
2021-04-03 18:00:00 UTC+0000,0.6375,0.94,1.1875,0.94
2021-04-03 22:00:00 UTC+0000,0.5,1.6667,0.6025,1.6667
2021-04-04 02:00:00 UTC+0000,0.585,1.63,0.75,1.63
2021-04-04 06:00:00 UTC+0000,1.845,8.5,2.5,8.5
2021-04-04 10:00:00 UTC+0000,10.0075,23.5,10.25,23.5
2021-04-04 14:00:00 UTC+0000,4.3,5.5,4.0,5.5
2021-04-04 18:00:00 UTC+0000,0.5,0.755,0.6375,0.755
2021-04-04 22:00:00 UTC+0000,5.0,0.9,0.5,1.1
2021-04-05 02:00:00 UTC+0000,6.225,1.25,0.585,1.0
2021-04-05 06:00:00 UTC+0000,12.5,4.0,1.845,1.4
2021-04-05 10:00:00 UTC+0000,43.25,23.5,10.0075,3.365
2021-04-05 14:00:00 UTC+0000,11.5,9.75,4.3,1.8625
2021-04-05 18:00:00 UTC+0000,2.5,1.1875,0.5,0.3
2021-04-05 22:00:00 UTC+0000,2.5,5.0,5.0,0.7
2021-04-06 02:00:00 UTC+0000,3.25,6.225,6.225,0.8675
2021-04-06 06:00:00 UTC+0000,2.875,12.5,12.5,0.89
2021-04-06 10:00:00 UTC+0000,10.25,43.25,43.25,6.67
2021-04-06 14:00:00 UTC+0000,5.375,11.5,11.5,0.8125
2021-04-06 18:00:00 UTC+0000,0.7775,2.5,2.5,0.195
2021-04-06 22:00:00 UTC+0000,1.25,2.5,2.5,0.3625
2021-04-07 02:00:00 UTC+0000,1.95,3.25,3.25,0.485
2021-04-07 06:00:00 UTC+0000,1.25,2.875,2.875,0.445
2021-04-07 10:00:00 UTC+0000,4.575,10.25,10.25,2.5
2021-04-07 14:00:00 UTC+0000,2.75,5.375,5.375,0.4925
2021-04-07 18:00:00 UTC+0000,0.6375,0.7775,0.7775,0.15
2021-04-07 22:00:00 UTC+0000,0.75,1.25,1.25,0.25
2021-04-08 02:00:00 UTC+0000,0.9375,1.95,1.95,0.25
2021-04-08 06:00:00 UTC+0000,0.525,1.25,1.25,0.3125
2021-04-08 10:00:00 UTC+0000,2.125,4.575,4.575,1.75
2021-04-08 14:00:00 UTC+0000,1.125,2.75,2.75,0.35
2021-04-08 18:00:00 UTC+0000,0.47,0.6375,0.6375,0.15
2021-04-08 22:00:00 UTC+0000,0.645,0.75,0.75,0.9
2021-04-09 02:00:00 UTC+0000,1.0,0.9375,0.9375,1.25
2021-04-09 06:00:00 UTC+0000,0.6825,0.525,0.525,4.0
2021-04-09 10:00:00 UTC+0000,5.0,2.125,2.125,23.5
2021-04-09 14:00:00 UTC+0000,0.75,1.125,1.125,9.75
2021-04-09 18:00:00 UTC+0000,0.31,0.47,0.47,1.1875
2021-04-09 22:00:00 UTC+0000,0.5,0.6025,0.645,0.6025
2021-04-10 02:00:00 UTC+0000,0.5,0.75,1.0,0.75
2021-04-10 06:00:00 UTC+0000,0.5,2.5,0.6825,2.5
2021-04-10 10:00:00 UTC+0000,2.25,10.25,5.0,10.25
2021-04-10 14:00:00 UTC+0000,0.5,4.0,0.75,4.0
2021-04-10 18:00:00 UTC+0000,0.4025,0.6375,0.31,0.6375
2021-04-10 22:00:00 UTC+0000,0.7225,0.5,0.5,0.5
2021-04-11 02:00:00 UTC+0000,1.435,0.585,0.5,0.585
2021-04-11 06:00:00 UTC+0000,0.725,1.845,0.5,1.845
2021-04-11 10:00:00 UTC+0000,4.75,10.0075,2.25,10.0075
2021-04-11 14:00:00 UTC+0000,0.7,4.3,0.5,4.3
2021-04-11 18:00:00 UTC+0000,0.3125,0.5,0.4025,0.5
2021-04-11 22:00:00 UTC+0000,2.0,0.645,0.7225,5.0
2021-04-12 02:00:00 UTC+0000,4.5,1.0,1.435,6.225
2021-04-12 06:00:00 UTC+0000,1.1,0.6825,0.725,12.5
2021-04-12 10:00:00 UTC+0000,3.6,5.0,4.75,43.25
2021-04-12 14:00:00 UTC+0000,10.3125,0.75,0.7,11.5
2021-04-12 18:00:00 UTC+0000,1.6,0.31,0.3125,2.5
2021-04-12 22:00:00 UTC+0000,0.95,2.0,2.0,2.5
2021-04-13 02:00:00 UTC+0000,1.875,4.5,4.5,3.25
2021-04-13 06:00:00 UTC+0000,0.8175,1.1,1.1,2.875
2021-04-13 10:00:00 UTC+0000,4.9575,3.6,3.6,10.25
2021-04-13 14:00:00 UTC+0000,2.625,10.3125,10.3125,5.375
2021-04-13 18:00:00 UTC+0000,0.625,1.6,1.6,0.7775
2021-04-13 22:00:00 UTC+0000,0.47,0.95,0.95,1.25
2021-04-14 02:00:00 UTC+0000,0.84,1.875,1.875,1.95
2021-04-14 06:00:00 UTC+0000,0.38,0.8175,0.8175,1.25
2021-04-14 10:00:00 UTC+0000,1.9375,4.9575,4.9575,4.575
2021-04-14 14:00:00 UTC+0000,0.96,2.625,2.625,2.75
2021-04-14 18:00:00 UTC+0000,0.3975,0.625,0.625,0.6375
2021-04-14 22:00:00 UTC+0000,0.3,0.47,0.47,0.75
2021-04-15 02:00:00 UTC+0000,0.5925,0.84,0.84,0.9375
2021-04-15 06:00:00 UTC+0000,0.2875,0.38,0.38,0.525
2021-04-15 10:00:00 UTC+0000,1.0675,1.9375,1.9375,2.125
2021-04-15 14:00:00 UTC+0000,0.4825,0.96,0.96,1.125
2021-04-15 18:00:00 UTC+0000,0.2475,0.3975,0.3975,0.47
2021-04-15 22:00:00 UTC+0000,0.37,0.3,0.3,0.645
2021-04-16 02:00:00 UTC+0000,1.75,0.5925,0.5925,1.0
2021-04-16 06:00:00 UTC+0000,1.965,0.2875,0.2875,0.6825
2021-04-16 10:00:00 UTC+0000,8.25,1.0675,1.0675,5.0
2021-04-16 14:00:00 UTC+0000,6.0,0.4825,0.4825,0.75
2021-04-16 18:00:00 UTC+0000,0.25,0.2475,0.2475,0.31
2021-04-16 22:00:00 UTC+0000,0.33,0.5,0.37,0.5
2021-04-17 02:00:00 UTC+0000,1.16,0.5,1.75,0.5
2021-04-17 06:00:00 UTC+0000,2.8125,0.5,1.965,0.5
2021-04-17 10:00:00 UTC+0000,6.035,2.25,8.25,2.25
2021-04-17 14:00:00 UTC+0000,2.74,0.5,6.0,0.5
2021-04-17 18:00:00 UTC+0000,0.78,0.4025,0.25,0.4025
2021-04-17 22:00:00 UTC+0000,0.3175,0.7225,0.33,0.7225
2021-04-18 02:00:00 UTC+0000,0.935,1.435,1.16,1.435
2021-04-18 06:00:00 UTC+0000,1.75,0.725,2.8125,0.725
2021-04-18 10:00:00 UTC+0000,5.665,4.75,6.035,4.75
2021-04-18 14:00:00 UTC+0000,2.09,0.7,2.74,0.7
2021-04-18 18:00:00 UTC+0000,0.61,0.3125,0.78,0.3125
2021-04-18 22:00:00 UTC+0000,1.035,0.37,0.3175,2.0
2021-04-19 02:00:00 UTC+0000,1.3275,1.75,0.935,4.5
2021-04-19 06:00:00 UTC+0000,0.9825,1.965,1.75,1.1
2021-04-19 10:00:00 UTC+0000,3.3525,8.25,5.665,3.6
2021-04-19 14:00:00 UTC+0000,1.5,6.0,2.09,10.3125
2021-04-19 18:00:00 UTC+0000,0.3725,0.25,0.61,1.6
2021-04-19 22:00:00 UTC+0000,0.5,1.035,1.035,0.95
2021-04-20 02:00:00 UTC+0000,1.0,1.3275,1.3275,1.875
2021-04-20 06:00:00 UTC+0000,0.59,0.9825,0.9825,0.8175
2021-04-20 10:00:00 UTC+0000,1.9425,3.3525,3.3525,4.9575
2021-04-20 14:00:00 UTC+0000,0.9,1.5,1.5,2.625
2021-04-20 18:00:00 UTC+0000,0.25,0.3725,0.3725,0.625
2021-04-20 22:00:00 UTC+0000,0.345,0.5,0.5,0.47
2021-04-21 02:00:00 UTC+0000,0.625,1.0,1.0,0.84
2021-04-21 06:00:00 UTC+0000,0.3575,0.59,0.59,0.38
2021-04-21 10:00:00 UTC+0000,1.365,1.9425,1.9425,1.9375
2021-04-21 14:00:00 UTC+0000,0.6375,0.9,0.9,0.96
2021-04-21 18:00:00 UTC+0000,0.25,0.25,0.25,0.3975
2021-04-21 22:00:00 UTC+0000,5.525,0.345,0.345,0.3
2021-04-22 02:00:00 UTC+0000,5.9,0.625,0.625,0.5925
2021-04-22 06:00:00 UTC+0000,8.25,0.3575,0.3575,0.2875
2021-04-22 10:00:00 UTC+0000,12.25,1.365,1.365,1.0675
2021-04-22 14:00:00 UTC+0000,8.25,0.6375,0.6375,0.4825
2021-04-22 18:00:00 UTC+0000,3.2125,0.25,0.25,0.2475
2021-04-22 22:00:00 UTC+0000,2.36,5.525,5.525,0.37
2021-04-23 02:00:00 UTC+0000,2.9425,5.9,5.9,1.75
2021-04-23 06:00:00 UTC+0000,4.125,8.25,8.25,1.965
2021-04-23 10:00:00 UTC+0000,10.43,12.25,12.25,8.25
2021-04-23 14:00:00 UTC+0000,3.7,8.25,8.25,6.0
2021-04-23 18:00:00 UTC+0000,1.3,3.2125,3.2125,0.25
2021-04-23 22:00:00 UTC+0000,1.5025,0.33,2.36,0.33
2021-04-24 02:00:00 UTC+0000,1.5,1.16,2.9425,1.16
2021-04-24 06:00:00 UTC+0000,3.025,2.8125,4.125,2.8125
2021-04-24 10:00:00 UTC+0000,11.0,6.035,10.43,6.035
2021-04-24 14:00:00 UTC+0000,2.91,2.74,3.7,2.74
2021-04-24 18:00:00 UTC+0000,0.625,0.78,1.3,0.78
2021-04-24 22:00:00 UTC+0000,1.5,0.3175,1.5025,0.3175
2021-04-25 02:00:00 UTC+0000,2.5,0.935,1.5,0.935
2021-04-25 06:00:00 UTC+0000,11.0,1.75,3.025,1.75
2021-04-25 10:00:00 UTC+0000,30.25,5.665,11.0,5.665
2021-04-25 14:00:00 UTC+0000,12.0,2.09,2.91,2.09
2021-04-25 18:00:00 UTC+0000,1.45,0.61,0.625,0.61
2021-04-25 22:00:00 UTC+0000,2.65,2.36,1.5,1.035
2021-04-26 02:00:00 UTC+0000,2.0,2.9425,2.5,1.3275
2021-04-26 06:00:00 UTC+0000,4.665,4.125,11.0,0.9825
2021-04-26 10:00:00 UTC+0000,11.25,10.43,30.25,3.3525
2021-04-26 14:00:00 UTC+0000,4.75,3.7,12.0,1.5
2021-04-26 18:00:00 UTC+0000,1.1925,1.3,1.45,0.3725
2021-04-26 22:00:00 UTC+0000,1.35,2.65,2.65,0.5
2021-04-27 02:00:00 UTC+0000,1.375,2.0,2.0,1.0
2021-04-27 06:00:00 UTC+0000,2.2925,4.665,4.665,0.59
2021-04-27 10:00:00 UTC+0000,8.55,11.25,11.25,1.9425
2021-04-27 14:00:00 UTC+0000,2.7225,4.75,4.75,0.9
2021-04-27 18:00:00 UTC+0000,0.915,1.1925,1.1925,0.25
2021-04-27 22:00:00 UTC+0000,1.005,1.35,1.35,0.345
2021-04-28 02:00:00 UTC+0000,1.0,1.375,1.375,0.625
2021-04-28 06:00:00 UTC+0000,1.4475,2.2925,2.2925,0.3575
2021-04-28 10:00:00 UTC+0000,4.75,8.55,8.55,1.365
2021-04-28 14:00:00 UTC+0000,1.6325,2.7225,2.7225,0.6375
2021-04-28 18:00:00 UTC+0000,0.6475,0.915,0.915,0.25
2021-04-28 22:00:00 UTC+0000,0.7825,1.005,1.005,5.525
2021-04-29 02:00:00 UTC+0000,0.875,1.0,1.0,5.9
2021-04-29 06:00:00 UTC+0000,0.9575,1.4475,1.4475,8.25
2021-04-29 10:00:00 UTC+0000,4.3225,4.75,4.75,12.25
2021-04-29 14:00:00 UTC+0000,1.005,1.6325,1.6325,8.25
2021-04-29 18:00:00 UTC+0000,0.5,0.6475,0.6475,3.2125
2021-04-29 22:00:00 UTC+0000,1.0325,0.7825,0.7825,2.36
2021-04-30 02:00:00 UTC+0000,0.85,0.875,0.875,2.9425
2021-04-30 06:00:00 UTC+0000,1.05,0.9575,0.9575,4.125
2021-04-30 10:00:00 UTC+0000,3.75,4.3225,4.3225,10.43
2021-04-30 14:00:00 UTC+0000,4.75,1.005,1.005,3.7
2021-04-30 18:00:00 UTC+0000,0.45,0.5,0.5,1.3
2021-04-30 22:00:00 UTC+0000,7.25,1.5025,1.0325,1.5025
2021-05-01 02:00:00 UTC+0000,8.325,1.5,0.85,1.5
2021-05-01 06:00:00 UTC+0000,10.25,3.025,1.05,3.025
2021-05-01 10:00:00 UTC+0000,23.5,11.0,3.75,11.0
2021-05-01 14:00:00 UTC+0000,8.25,2.91,4.75,2.91
2021-05-01 18:00:00 UTC+0000,4.355,0.625,0.45,0.625
2021-05-01 22:00:00 UTC+0000,5.8,1.5,7.25,1.5
2021-05-02 02:00:00 UTC+0000,8.35,2.5,8.325,2.5
2021-05-02 06:00:00 UTC+0000,8.81,11.0,10.25,11.0
2021-05-02 10:00:00 UTC+0000,40.0,30.25,23.5,30.25
2021-05-02 14:00:00 UTC+0000,8.93,12.0,8.25,12.0
2021-05-02 18:00:00 UTC+0000,3.3,1.45,4.355,1.45
2021-05-02 22:00:00 UTC+0000,35.93,1.0325,5.8,2.65
2021-05-03 02:00:00 UTC+0000,17.75,0.85,8.35,2.0
2021-05-03 06:00:00 UTC+0000,39.785,1.05,8.81,4.665
2021-05-03 10:00:00 UTC+0000,136.5375,3.75,40.0,11.25
2021-05-03 14:00:00 UTC+0000,74.75,4.75,8.93,4.75
2021-05-03 18:00:00 UTC+0000,24.75,0.45,3.3,1.1925
2021-05-03 22:00:00 UTC+0000,23.5,35.93,35.93,1.35
2021-05-04 02:00:00 UTC+0000,74.75,17.75,17.75,1.375
2021-05-04 06:00:00 UTC+0000,175.0,39.785,39.785,2.2925
2021-05-04 10:00:00 UTC+0000,200.0,136.5375,136.5375,8.55
2021-05-04 14:00:00 UTC+0000,78.0,74.75,74.75,2.7225
2021-05-04 18:00:00 UTC+0000,29.5,24.75,24.75,0.915
2021-05-04 22:00:00 UTC+0000,21.15,23.5,23.5,1.005
2021-05-05 02:00:00 UTC+0000,34.5,74.75,74.75,1.0
2021-05-05 06:00:00 UTC+0000,76.125,175.0,175.0,1.4475
2021-05-05 10:00:00 UTC+0000,58.5,200.0,200.0,4.75
2021-05-05 14:00:00 UTC+0000,43.5,78.0,78.0,1.6325
2021-05-05 18:00:00 UTC+0000,16.8625,29.5,29.5,0.6475
2021-05-05 22:00:00 UTC+0000,15.5,21.15,21.15,0.7825
2021-05-06 02:00:00 UTC+0000,18.0,34.5,34.5,0.875
2021-05-06 06:00:00 UTC+0000,22.5,76.125,76.125,0.9575
2021-05-06 10:00:00 UTC+0000,23.4,58.5,58.5,4.3225
2021-05-06 14:00:00 UTC+0000,18.0825,43.5,43.5,1.005
2021-05-06 18:00:00 UTC+0000,9.5,16.8625,16.8625,0.5
2021-05-06 22:00:00 UTC+0000,9.75,15.5,15.5,1.0325
2021-05-07 02:00:00 UTC+0000,10.25,18.0,18.0,0.85
2021-05-07 06:00:00 UTC+0000,11.75,22.5,22.5,1.05
2021-05-07 10:00:00 UTC+0000,13.5,23.4,23.4,3.75
2021-05-07 14:00:00 UTC+0000,9.75,18.0825,18.0825,4.75
2021-05-07 18:00:00 UTC+0000,5.5,9.5,9.5,0.45
2021-05-07 22:00:00 UTC+0000,6.75,7.25,9.75,7.25
2021-05-08 02:00:00 UTC+0000,8.22,8.325,10.25,8.325
2021-05-08 06:00:00 UTC+0000,10.8875,10.25,11.75,10.25
2021-05-08 10:00:00 UTC+0000,16.0,23.5,13.5,23.5
2021-05-08 14:00:00 UTC+0000,8.3325,8.25,9.75,8.25
2021-05-08 18:00:00 UTC+0000,4.3625,4.355,5.5,4.355
2021-05-08 22:00:00 UTC+0000,27.25,5.8,6.75,5.8
2021-05-09 02:00:00 UTC+0000,44.87,8.35,8.22,8.35
2021-05-09 06:00:00 UTC+0000,71.595,8.81,10.8875,8.81
2021-05-09 10:00:00 UTC+0000,107.75,40.0,16.0,40.0
2021-05-09 14:00:00 UTC+0000,49.72,8.93,8.3325,8.93
2021-05-09 18:00:00 UTC+0000,25.0,3.3,4.3625,3.3
2021-05-09 22:00:00 UTC+0000,16.0,9.75,27.25,35.93
2021-05-10 02:00:00 UTC+0000,21.0,10.25,44.87,17.75
2021-05-10 06:00:00 UTC+0000,23.125,11.75,71.595,39.785
2021-05-10 10:00:00 UTC+0000,25.26,13.5,107.75,136.5375
2021-05-10 14:00:00 UTC+0000,20.25,9.75,49.72,74.75
2021-05-10 18:00:00 UTC+0000,12.75,5.5,25.0,24.75
2021-05-10 22:00:00 UTC+0000,9.05,16.0,16.0,23.5
2021-05-11 02:00:00 UTC+0000,12.4975,21.0,21.0,74.75
2021-05-11 06:00:00 UTC+0000,16.665,23.125,23.125,175.0
2021-05-11 10:00:00 UTC+0000,17.0,25.26,25.26,200.0
2021-05-11 14:00:00 UTC+0000,12.275,20.25,20.25,78.0
