time (UTC),ground truth,Forecast: Benchmark Lag-1d (mod),Forecast: Benchmark Lag-1d,Forecast: Benchmark Lag-7d
2021-01-23 17:00:00 UTC+0000,66.13,66.4,66.77,66.4
2021-01-23 18:00:00 UTC+0000,63.29,63.76,63.89,63.76
2021-01-23 19:00:00 UTC+0000,58.16,57.47,54.93,57.47
2021-01-23 20:00:00 UTC+0000,52.8,52.98,52.91,52.98
2021-01-23 21:00:00 UTC+0000,51.2,53.2,51.79,53.2
2021-01-23 22:00:00 UTC+0000,47.18,50.56,45.82,50.56
2021-01-23 23:00:00 UTC+0000,44.8,47.99,44.61,47.99
2021-01-24 00:00:00 UTC+0000,40.67,47.74,43.39,47.74
2021-01-24 01:00:00 UTC+0000,41.24,47.18,44.38,47.18
2021-01-24 02:00:00 UTC+0000,40.24,46.09,42.31,46.09
2021-01-24 03:00:00 UTC+0000,39.78,45.8,38.91,45.8
2021-01-24 04:00:00 UTC+0000,39.9,45.42,41.97,45.42
2021-01-24 05:00:00 UTC+0000,40.56,46.46,42.4,46.46
2021-01-24 06:00:00 UTC+0000,41.97,47.64,45.88,47.64
2021-01-24 07:00:00 UTC+0000,46.0,47.42,50.0,47.42
2021-01-24 08:00:00 UTC+0000,50.54,51.13,56.92,51.13
2021-01-24 09:00:00 UTC+0000,53.09,56.5,58.15,56.5
2021-01-24 10:00:00 UTC+0000,54.34,59.94,58.95,59.94
2021-01-24 11:00:00 UTC+0000,51.86,55.51,56.63,55.51
2021-01-24 12:00:00 UTC+0000,45.99,52.82,52.0,52.82
2021-01-24 13:00:00 UTC+0000,44.34,49.95,51.0,49.95
2021-01-24 14:00:00 UTC+0000,45.93,53.48,53.65,53.48
2021-01-24 15:00:00 UTC+0000,52.0,60.6,58.3,60.6
2021-01-24 16:00:00 UTC+0000,61.98,67.05,63.09,67.05
2021-01-24 17:00:00 UTC+0000,65.0,72.0,66.13,72.0
2021-01-24 18:00:00 UTC+0000,62.91,67.78,63.29,67.78
2021-01-24 19:00:00 UTC+0000,59.3,62.45,58.16,62.45
2021-01-24 20:00:00 UTC+0000,55.76,56.61,52.8,56.61
2021-01-24 21:00:00 UTC+0000,53.93,57.07,51.2,57.07
2021-01-24 22:00:00 UTC+0000,47.89,51.34,47.18,51.34
2021-01-24 23:00:00 UTC+0000,46.62,9.1,44.8,50.22
2021-01-25 00:00:00 UTC+0000,43.09,13.92,40.67,47.94
2021-01-25 01:00:00 UTC+0000,43.0,11.08,41.24,47.67
2021-01-25 02:00:00 UTC+0000,42.59,11.51,40.24,46.6
2021-01-25 03:00:00 UTC+0000,42.2,16.24,39.78,46.72
2021-01-25 04:00:00 UTC+0000,45.66,28.49,39.9,47.58
2021-01-25 05:00:00 UTC+0000,61.95,32.23,40.56,61.19
2021-01-25 06:00:00 UTC+0000,70.0,37.66,41.97,73.06
2021-01-25 07:00:00 UTC+0000,75.62,51.52,46.0,78.92
2021-01-25 08:00:00 UTC+0000,79.67,45.42,50.54,75.65
2021-01-25 09:00:00 UTC+0000,74.95,46.95,53.09,72.03
2021-01-25 10:00:00 UTC+0000,72.2,50.06,54.34,66.39
2021-01-25 11:00:00 UTC+0000,69.02,52.08,51.86,60.06
2021-01-25 12:00:00 UTC+0000,67.0,50.69,45.99,57.7
2021-01-25 13:00:00 UTC+0000,65.91,51.36,44.34,59.41
2021-01-25 14:00:00 UTC+0000,66.01,54.49,45.93,57.39
2021-01-25 15:00:00 UTC+0000,67.35,57.31,52.0,54.54
2021-01-25 16:00:00 UTC+0000,71.69,64.48,61.98,59.94
2021-01-25 17:00:00 UTC+0000,71.41,66.77,65.0,55.08
2021-01-25 18:00:00 UTC+0000,65.17,63.89,62.91,51.42
2021-01-25 19:00:00 UTC+0000,62.52,54.93,59.3,46.97
2021-01-25 20:00:00 UTC+0000,55.26,52.91,55.76,45.63
2021-01-25 21:00:00 UTC+0000,53.5,51.79,53.93,42.95
2021-01-25 22:00:00 UTC+0000,47.7,45.82,47.89,37.83
2021-01-25 23:00:00 UTC+0000,50.95,46.62,46.62,36.68
2021-01-26 00:00:00 UTC+0000,49.57,43.09,43.09,35.94
2021-01-26 01:00:00 UTC+0000,46.9,43.0,43.0,34.74
2021-01-26 02:00:00 UTC+0000,44.69,42.59,42.59,35.96
2021-01-26 03:00:00 UTC+0000,46.1,42.2,42.2,36.7
2021-01-26 04:00:00 UTC+0000,51.02,45.66,45.66,37.95
2021-01-26 05:00:00 UTC+0000,57.33,61.95,61.95,41.59
2021-01-26 06:00:00 UTC+0000,69.05,70.0,70.0,46.68
2021-01-26 07:00:00 UTC+0000,73.95,75.62,75.62,55.15
2021-01-26 08:00:00 UTC+0000,71.73,79.67,79.67,54.5
2021-01-26 09:00:00 UTC+0000,73.91,74.95,74.95,52.73
2021-01-26 10:00:00 UTC+0000,72.0,72.2,72.2,54.5
2021-01-26 11:00:00 UTC+0000,70.0,69.02,69.02,52.21
2021-01-26 12:00:00 UTC+0000,65.91,67.0,67.0,52.11
2021-01-26 13:00:00 UTC+0000,66.33,65.91,65.91,52.37
2021-01-26 14:00:00 UTC+0000,68.15,66.01,66.01,51.34
2021-01-26 15:00:00 UTC+0000,68.75,67.35,67.35,51.89
2021-01-26 16:00:00 UTC+0000,73.73,71.69,71.69,54.7
2021-01-26 17:00:00 UTC+0000,70.36,71.41,71.41,52.75
2021-01-26 18:00:00 UTC+0000,63.15,65.17,65.17,45.39
2021-01-26 19:00:00 UTC+0000,61.98,62.52,62.52,40.37
2021-01-26 20:00:00 UTC+0000,54.93,55.26,55.26,37.28
2021-01-26 21:00:00 UTC+0000,54.71,53.5,53.5,35.39
2021-01-26 22:00:00 UTC+0000,47.77,47.7,47.7,29.98
2021-01-26 23:00:00 UTC+0000,46.83,50.95,50.95,30.33
2021-01-27 00:00:00 UTC+0000,44.97,49.57,49.57,28.4
2021-01-27 01:00:00 UTC+0000,43.32,46.9,46.9,26.62
2021-01-27 02:00:00 UTC+0000,42.04,44.69,44.69,25.13
2021-01-27 03:00:00 UTC+0000,42.27,46.1,46.1,28.76
2021-01-27 04:00:00 UTC+0000,44.93,51.02,51.02,30.92
2021-01-27 05:00:00 UTC+0000,51.25,57.33,57.33,35.56
2021-01-27 06:00:00 UTC+0000,61.57,69.05,69.05,40.23
2021-01-27 07:00:00 UTC+0000,66.79,73.95,73.95,42.27
2021-01-27 08:00:00 UTC+0000,66.12,71.73,71.73,38.9
2021-01-27 09:00:00 UTC+0000,65.47,73.91,73.91,38.01
2021-01-27 10:00:00 UTC+0000,65.94,72.0,72.0,37.95
2021-01-27 11:00:00 UTC+0000,65.78,70.0,70.0,37.92
2021-01-27 12:00:00 UTC+0000,65.54,65.91,65.91,36.84
2021-01-27 13:00:00 UTC+0000,65.84,66.33,66.33,36.8
2021-01-27 14:00:00 UTC+0000,66.16,68.15,68.15,38.92
2021-01-27 15:00:00 UTC+0000,65.9,68.75,68.75,40.3
2021-01-27 16:00:00 UTC+0000,68.17,73.73,73.73,51.39
2021-01-27 17:00:00 UTC+0000,70.48,70.36,70.36,57.52
2021-01-27 18:00:00 UTC+0000,63.99,63.15,63.15,45.34
2021-01-27 19:00:00 UTC+0000,59.64,61.98,61.98,35.9
2021-01-27 20:00:00 UTC+0000,55.75,54.93,54.93,31.97
2021-01-27 21:00:00 UTC+0000,53.1,54.71,54.71,29.49
2021-01-27 22:00:00 UTC+0000,49.94,47.77,47.77,25.3
2021-01-27 23:00:00 UTC+0000,46.87,46.83,46.83,24.85
2021-01-28 00:00:00 UTC+0000,44.93,44.97,44.97,19.32
2021-01-28 01:00:00 UTC+0000,43.83,43.32,43.32,8.94
2021-01-28 02:00:00 UTC+0000,42.4,42.04,42.04,0.9
2021-01-28 03:00:00 UTC+0000,43.64,42.27,42.27,0.02
2021-01-28 04:00:00 UTC+0000,44.41,44.93,44.93,13.69
2021-01-28 05:00:00 UTC+0000,53.52,51.25,51.25,27.47
2021-01-28 06:00:00 UTC+0000,63.46,61.57,61.57,35.32
2021-01-28 07:00:00 UTC+0000,68.39,66.79,66.79,37.23
2021-01-28 08:00:00 UTC+0000,66.7,66.12,66.12,35.29
2021-01-28 09:00:00 UTC+0000,64.98,65.47,65.47,33.01
2021-01-28 10:00:00 UTC+0000,64.0,65.94,65.94,33.38
2021-01-28 11:00:00 UTC+0000,60.74,65.78,65.78,33.69
2021-01-28 12:00:00 UTC+0000,60.08,65.54,65.54,35.34
2021-01-28 13:00:00 UTC+0000,59.6,65.84,65.84,37.11
2021-01-28 14:00:00 UTC+0000,56.71,66.16,66.16,42.52
2021-01-28 15:00:00 UTC+0000,55.0,65.9,65.9,44.67
2021-01-28 16:00:00 UTC+0000,60.62,68.17,68.17,45.63
2021-01-28 17:00:00 UTC+0000,63.33,70.48,70.48,45.05
2021-01-28 18:00:00 UTC+0000,60.7,63.99,63.99,44.91
2021-01-28 19:00:00 UTC+0000,54.92,59.64,59.64,35.59
2021-01-28 20:00:00 UTC+0000,52.02,55.75,55.75,31.96
2021-01-28 21:00:00 UTC+0000,51.02,53.1,53.1,31.81
2021-01-28 22:00:00 UTC+0000,45.51,49.94,49.94,24.09
2021-01-28 23:00:00 UTC+0000,42.71,46.87,46.87,9.1
2021-01-29 00:00:00 UTC+0000,39.86,44.93,44.93,13.92
2021-01-29 01:00:00 UTC+0000,38.42,43.83,43.83,11.08
2021-01-29 02:00:00 UTC+0000,37.85,42.4,42.4,11.51
2021-01-29 03:00:00 UTC+0000,37.61,43.64,43.64,16.24
2021-01-29 04:00:00 UTC+0000,39.83,44.41,44.41,28.49
2021-01-29 05:00:00 UTC+0000,45.0,53.52,53.52,32.23
2021-01-29 06:00:00 UTC+0000,55.42,63.46,63.46,37.66
2021-01-29 07:00:00 UTC+0000,58.56,68.39,68.39,51.52
2021-01-29 08:00:00 UTC+0000,58.88,66.7,66.7,45.42
2021-01-29 09:00:00 UTC+0000,56.67,64.98,64.98,46.95
2021-01-29 10:00:00 UTC+0000,54.73,64.0,64.0,50.06
2021-01-29 11:00:00 UTC+0000,53.42,60.74,60.74,52.08
2021-01-29 12:00:00 UTC+0000,49.01,60.08,60.08,50.69
2021-01-29 13:00:00 UTC+0000,46.02,59.6,59.6,51.36
2021-01-29 14:00:00 UTC+0000,50.69,56.71,56.71,54.49
2021-01-29 15:00:00 UTC+0000,54.98,55.0,55.0,57.31
2021-01-29 16:00:00 UTC+0000,59.54,60.62,60.62,64.48
2021-01-29 17:00:00 UTC+0000,60.79,63.33,63.33,66.77
2021-01-29 18:00:00 UTC+0000,59.38,60.7,60.7,63.89
2021-01-29 19:00:00 UTC+0000,54.34,54.92,54.92,54.93
2021-01-29 20:00:00 UTC+0000,50.03,52.02,52.02,52.91
2021-01-29 21:00:00 UTC+0000,45.9,51.02,51.02,51.79
2021-01-29 22:00:00 UTC+0000,42.79,45.51,45.51,45.82
2021-01-29 23:00:00 UTC+0000,42.02,44.61,42.71,44.61
2021-01-30 00:00:00 UTC+0000,39.42,43.39,39.86,43.39
2021-01-30 01:00:00 UTC+0000,37.54,44.38,38.42,44.38
2021-01-30 02:00:00 UTC+0000,35.81,42.31,37.85,42.31
2021-01-30 03:00:00 UTC+0000,34.86,38.91,37.61,38.91
2021-01-30 04:00:00 UTC+0000,38.09,41.97,39.83,41.97
2021-01-30 05:00:00 UTC+0000,41.08,42.4,45.0,42.4
2021-01-30 06:00:00 UTC+0000,43.35,45.88,55.42,45.88
2021-01-30 07:00:00 UTC+0000,48.74,50.0,58.56,50.0
2021-01-30 08:00:00 UTC+0000,57.73,56.92,58.88,56.92
2021-01-30 09:00:00 UTC+0000,57.81,58.15,56.67,58.15
2021-01-30 10:00:00 UTC+0000,57.78,58.95,54.73,58.95
2021-01-30 11:00:00 UTC+0000,55.13,56.63,53.42,56.63
2021-01-30 12:00:00 UTC+0000,50.6,52.0,49.01,52.0
2021-01-30 13:00:00 UTC+0000,47.99,51.0,46.02,51.0
2021-01-30 14:00:00 UTC+0000,48.05,53.65,50.69,53.65
2021-01-30 15:00:00 UTC+0000,56.58,58.3,54.98,58.3
2021-01-30 16:00:00 UTC+0000,60.58,63.09,59.54,63.09
2021-01-30 17:00:00 UTC+0000,61.65,66.13,60.79,66.13
2021-01-30 18:00:00 UTC+0000,59.62,63.29,59.38,63.29
2021-01-30 19:00:00 UTC+0000,52.78,58.16,54.34,58.16
2021-01-30 20:00:00 UTC+0000,46.96,52.8,50.03,52.8
2021-01-30 21:00:00 UTC+0000,46.98,51.2,45.9,51.2
2021-01-30 22:00:00 UTC+0000,42.3,47.18,42.79,47.18
2021-01-30 23:00:00 UTC+0000,42.08,44.8,42.02,44.8
2021-01-31 00:00:00 UTC+0000,40.98,40.67,39.42,40.67
2021-01-31 01:00:00 UTC+0000,40.51,41.24,37.54,41.24
2021-01-31 02:00:00 UTC+0000,39.5,40.24,35.81,40.24
2021-01-31 03:00:00 UTC+0000,38.61,39.78,34.86,39.78
2021-01-31 04:00:00 UTC+0000,40.41,39.9,38.09,39.9
2021-01-31 05:00:00 UTC+0000,40.37,40.56,41.08,40.56
2021-01-31 06:00:00 UTC+0000,41.29,41.97,43.35,41.97
2021-01-31 07:00:00 UTC+0000,44.85,46.0,48.74,46.0
2021-01-31 08:00:00 UTC+0000,49.15,50.54,57.73,50.54
2021-01-31 09:00:00 UTC+0000,50.73,53.09,57.81,53.09
2021-01-31 10:00:00 UTC+0000,51.14,54.34,57.78,54.34
2021-01-31 11:00:00 UTC+0000,50.37,51.86,55.13,51.86
2021-01-31 12:00:00 UTC+0000,46.23,45.99,50.6,45.99
2021-01-31 13:00:00 UTC+0000,45.9,44.34,47.99,44.34
2021-01-31 14:00:00 UTC+0000,47.92,45.93,48.05,45.93
2021-01-31 15:00:00 UTC+0000,52.92,52.0,56.58,52.0
2021-01-31 16:00:00 UTC+0000,64.46,61.98,60.58,61.98
2021-01-31 17:00:00 UTC+0000,63.88,65.0,61.65,65.0
2021-01-31 18:00:00 UTC+0000,62.35,62.91,59.62,62.91
2021-01-31 19:00:00 UTC+0000,57.99,59.3,52.78,59.3
2021-01-31 20:00:00 UTC+0000,51.34,55.76,46.96,55.76
2021-01-31 21:00:00 UTC+0000,49.28,53.93,46.98,53.93
2021-01-31 22:00:00 UTC+0000,45.36,47.89,42.3,47.89
2021-01-31 23:00:00 UTC+0000,41.18,42.71,42.08,46.62
2021-02-01 00:00:00 UTC+0000,40.0,39.86,40.98,43.09
2021-02-01 01:00:00 UTC+0000,40.0,38.42,40.51,43.0
2021-02-01 02:00:00 UTC+0000,38.51,37.85,39.5,42.59
2021-02-01 03:00:00 UTC+0000,36.48,37.61,38.61,42.2
2021-02-01 04:00:00 UTC+0000,39.99,39.83,40.41,45.66
2021-02-01 05:00:00 UTC+0000,53.94,45.0,40.37,61.95
2021-02-01 06:00:00 UTC+0000,63.39,55.42,41.29,70.0
2021-02-01 07:00:00 UTC+0000,64.81,58.56,44.85,75.62
2021-02-01 08:00:00 UTC+0000,65.1,58.88,49.15,79.67
2021-02-01 09:00:00 UTC+0000,64.66,56.67,50.73,74.95
2021-02-01 10:00:00 UTC+0000,65.57,54.73,51.14,72.2
2021-02-01 11:00:00 UTC+0000,64.46,53.42,50.37,69.02
2021-02-01 12:00:00 UTC+0000,64.76,49.01,46.23,67.0
2021-02-01 13:00:00 UTC+0000,64.0,46.02,45.9,65.91
2021-02-01 14:00:00 UTC+0000,63.3,50.69,47.92,66.01
2021-02-01 15:00:00 UTC+0000,64.26,54.98,52.92,67.35
2021-02-01 16:00:00 UTC+0000,70.17,59.54,64.46,71.69
2021-02-01 17:00:00 UTC+0000,81.58,60.79,63.88,71.41
2021-02-01 18:00:00 UTC+0000,69.9,59.38,62.35,65.17
2021-02-01 19:00:00 UTC+0000,62.29,54.34,57.99,62.52
2021-02-01 20:00:00 UTC+0000,56.36,50.03,51.34,55.26
2021-02-01 21:00:00 UTC+0000,55.25,45.9,49.28,53.5
2021-02-01 22:00:00 UTC+0000,49.4,42.79,45.36,47.7
2021-02-01 23:00:00 UTC+0000,46.13,41.18,41.18,50.95
2021-02-02 00:00:00 UTC+0000,45.05,40.0,40.0,49.57
2021-02-02 01:00:00 UTC+0000,43.59,40.0,40.0,46.9
2021-02-02 02:00:00 UTC+0000,42.08,38.51,38.51,44.69
2021-02-02 03:00:00 UTC+0000,43.98,36.48,36.48,46.1
2021-02-02 04:00:00 UTC+0000,46.09,39.99,39.99,51.02
2021-02-02 05:00:00 UTC+0000,58.17,53.94,53.94,57.33
2021-02-02 06:00:00 UTC+0000,63.34,63.39,63.39,69.05
2021-02-02 07:00:00 UTC+0000,78.13,64.81,64.81,73.95
2021-02-02 08:00:00 UTC+0000,69.46,65.1,65.1,71.73
2021-02-02 09:00:00 UTC+0000,66.28,64.66,64.66,73.91
2021-02-02 10:00:00 UTC+0000,65.17,65.57,65.57,72.0
2021-02-02 11:00:00 UTC+0000,61.47,64.46,64.46,70.0
2021-02-02 12:00:00 UTC+0000,61.04,64.76,64.76,65.91
2021-02-02 13:00:00 UTC+0000,59.47,64.0,64.0,66.33
2021-02-02 14:00:00 UTC+0000,54.45,63.3,63.3,68.15
2021-02-02 15:00:00 UTC+0000,47.97,64.26,64.26,68.75
2021-02-02 16:00:00 UTC+0000,58.14,70.17,70.17,73.73
2021-02-02 17:00:00 UTC+0000,58.18,81.58,81.58,70.36
2021-02-02 18:00:00 UTC+0000,58.06,69.9,69.9,63.15
2021-02-02 19:00:00 UTC+0000,49.96,62.29,62.29,61.98
2021-02-02 20:00:00 UTC+0000,47.47,56.36,56.36,54.93
2021-02-02 21:00:00 UTC+0000,46.54,55.25,55.25,54.71
2021-02-02 22:00:00 UTC+0000,40.62,49.4,49.4,47.77
2021-02-02 23:00:00 UTC+0000,35.58,46.13,46.13,46.83
2021-02-03 00:00:00 UTC+0000,31.41,45.05,45.05,44.97
2021-02-03 01:00:00 UTC+0000,30.78,43.59,43.59,43.32
2021-02-03 02:00:00 UTC+0000,29.99,42.08,42.08,42.04
2021-02-03 03:00:00 UTC+0000,31.76,43.98,43.98,42.27
2021-02-03 04:00:00 UTC+0000,37.91,46.09,46.09,44.93
2021-02-03 05:00:00 UTC+0000,41.2,58.17,58.17,51.25
2021-02-03 06:00:00 UTC+0000,55.91,63.34,63.34,61.57
2021-02-03 07:00:00 UTC+0000,56.08,78.13,78.13,66.79
2021-02-03 08:00:00 UTC+0000,56.08,69.46,69.46,66.12
2021-02-03 09:00:00 UTC+0000,54.03,66.28,66.28,65.47
2021-02-03 10:00:00 UTC+0000,56.97,65.17,65.17,65.94
2021-02-03 11:00:00 UTC+0000,54.31,61.47,61.47,65.78
2021-02-03 12:00:00 UTC+0000,51.79,61.04,61.04,65.54
2021-02-03 13:00:00 UTC+0000,45.92,59.47,59.47,65.84
2021-02-03 14:00:00 UTC+0000,43.62,54.45,54.45,66.16
2021-02-03 15:00:00 UTC+0000,42.01,47.97,47.97,65.9
2021-02-03 16:00:00 UTC+0000,48.01,58.14,58.14,68.17
2021-02-03 17:00:00 UTC+0000,53.25,58.18,58.18,70.48
2021-02-03 18:00:00 UTC+0000,50.86,58.06,58.06,63.99
2021-02-03 19:00:00 UTC+0000,43.71,49.96,49.96,59.64
2021-02-03 20:00:00 UTC+0000,41.79,47.47,47.47,55.75
2021-02-03 21:00:00 UTC+0000,40.15,46.54,46.54,53.1
2021-02-03 22:00:00 UTC+0000,35.51,40.62,40.62,49.94
2021-02-03 23:00:00 UTC+0000,33.87,35.58,35.58,46.87
2021-02-04 00:00:00 UTC+0000,33.39,31.41,31.41,44.93
2021-02-04 01:00:00 UTC+0000,32.89,30.78,30.78,43.83
2021-02-04 02:00:00 UTC+0000,31.99,29.99,29.99,42.4
2021-02-04 03:00:00 UTC+0000,35.2,31.76,31.76,43.64
2021-02-04 04:00:00 UTC+0000,39.37,37.91,37.91,44.41
2021-02-04 05:00:00 UTC+0000,48.32,41.2,41.2,53.52
2021-02-04 06:00:00 UTC+0000,57.15,55.91,55.91,63.46
2021-02-04 07:00:00 UTC+0000,59.19,56.08,56.08,68.39
2021-02-04 08:00:00 UTC+0000,57.7,56.08,56.08,66.7
2021-02-04 09:00:00 UTC+0000,54.94,54.03,54.03,64.98
2021-02-04 10:00:00 UTC+0000,56.43,56.97,56.97,64.0
2021-02-04 11:00:00 UTC+0000,56.09,54.31,54.31,60.74
2021-02-04 12:00:00 UTC+0000,55.69,51.79,51.79,60.08
2021-02-04 13:00:00 UTC+0000,56.56,45.92,45.92,59.6
2021-02-04 14:00:00 UTC+0000,58.19,43.62,43.62,56.71
2021-02-04 15:00:00 UTC+0000,59.42,42.01,42.01,55.0
2021-02-04 16:00:00 UTC+0000,71.5,48.01,48.01,60.62
2021-02-04 17:00:00 UTC+0000,71.5,53.25,53.25,63.33
2021-02-04 18:00:00 UTC+0000,67.51,50.86,50.86,60.7
2021-02-04 19:00:00 UTC+0000,59.39,43.71,43.71,54.92
2021-02-04 20:00:00 UTC+0000,53.78,41.79,41.79,52.02
2021-02-04 21:00:00 UTC+0000,52.7,40.15,40.15,51.02
2021-02-04 22:00:00 UTC+0000,46.22,35.51,35.51,45.51
2021-02-04 23:00:00 UTC+0000,45.57,33.87,33.87,42.71
2021-02-05 00:00:00 UTC+0000,44.01,33.39,33.39,39.86
2021-02-05 01:00:00 UTC+0000,42.24,32.89,32.89,38.42
2021-02-05 02:00:00 UTC+0000,41.2,31.99,31.99,37.85
2021-02-05 03:00:00 UTC+0000,40.52,35.2,35.2,37.61
2021-02-05 04:00:00 UTC+0000,43.36,39.37,39.37,39.83
2021-02-05 05:00:00 UTC+0000,50.43,48.32,48.32,45.0
2021-02-05 06:00:00 UTC+0000,58.65,57.15,57.15,55.42
2021-02-05 07:00:00 UTC+0000,62.02,59.19,59.19,58.56
2021-02-05 08:00:00 UTC+0000,61.03,57.7,57.7,58.88
2021-02-05 09:00:00 UTC+0000,59.54,54.94,54.94,56.67
2021-02-05 10:00:00 UTC+0000,58.54,56.43,56.43,54.73
2021-02-05 11:00:00 UTC+0000,57.9,56.09,56.09,53.42
2021-02-05 12:00:00 UTC+0000,54.51,55.69,55.69,49.01
2021-02-05 13:00:00 UTC+0000,50.0,56.56,56.56,46.02
2021-02-05 14:00:00 UTC+0000,48.0,58.19,58.19,50.69
2021-02-05 15:00:00 UTC+0000,49.69,59.42,59.42,54.98
2021-02-05 16:00:00 UTC+0000,56.92,71.5,71.5,59.54
2021-02-05 17:00:00 UTC+0000,58.63,71.5,71.5,60.79
2021-02-05 18:00:00 UTC+0000,57.46,67.51,67.51,59.38
2021-02-05 19:00:00 UTC+0000,51.1,59.39,59.39,54.34
2021-02-05 20:00:00 UTC+0000,49.89,53.78,53.78,50.03
2021-02-05 21:00:00 UTC+0000,48.49,52.7,52.7,45.9
2021-02-05 22:00:00 UTC+0000,43.58,46.22,46.22,42.79
2021-02-05 23:00:00 UTC+0000,40.68,42.02,45.57,42.02
2021-02-06 00:00:00 UTC+0000,39.0,39.42,44.01,39.42
2021-02-06 01:00:00 UTC+0000,38.33,37.54,42.24,37.54
2021-02-06 02:00:00 UTC+0000,35.08,35.81,41.2,35.81
2021-02-06 03:00:00 UTC+0000,34.9,34.86,40.52,34.86
2021-02-06 04:00:00 UTC+0000,35.07,38.09,43.36,38.09
2021-02-06 05:00:00 UTC+0000,35.2,41.08,50.43,41.08
2021-02-06 06:00:00 UTC+0000,36.93,43.35,58.65,43.35
2021-02-06 07:00:00 UTC+0000,41.89,48.74,62.02,48.74
2021-02-06 08:00:00 UTC+0000,43.15,57.73,61.03,57.73
2021-02-06 09:00:00 UTC+0000,43.5,57.81,59.54,57.81
2021-02-06 10:00:00 UTC+0000,43.47,57.78,58.54,57.78
2021-02-06 11:00:00 UTC+0000,41.14,55.13,57.9,55.13
2021-02-06 12:00:00 UTC+0000,35.46,50.6,54.51,50.6
2021-02-06 13:00:00 UTC+0000,35.37,47.99,50.0,47.99
2021-02-06 14:00:00 UTC+0000,33.13,48.05,48.0,48.05
2021-02-06 15:00:00 UTC+0000,30.92,56.58,49.69,56.58
2021-02-06 16:00:00 UTC+0000,39.44,60.58,56.92,60.58
2021-02-06 17:00:00 UTC+0000,43.95,61.65,58.63,61.65
2021-02-06 18:00:00 UTC+0000,42.98,59.62,57.46,59.62
2021-02-06 19:00:00 UTC+0000,35.31,52.78,51.1,52.78
2021-02-06 20:00:00 UTC+0000,30.29,46.96,49.89,46.96
2021-02-06 21:00:00 UTC+0000,26.03,46.98,48.49,46.98
2021-02-06 22:00:00 UTC+0000,11.94,42.3,43.58,42.3
2021-02-06 23:00:00 UTC+0000,-1.24,42.08,40.68,42.08
2021-02-07 00:00:00 UTC+0000,-1.59,40.98,39.0,40.98
2021-02-07 01:00:00 UTC+0000,-0.02,40.51,38.33,40.51
2021-02-07 02:00:00 UTC+0000,-0.04,39.5,35.08,39.5
2021-02-07 03:00:00 UTC+0000,-2.01,38.61,34.9,38.61
2021-02-07 04:00:00 UTC+0000,-0.09,40.41,35.07,40.41
2021-02-07 05:00:00 UTC+0000,-3.84,40.37,35.2,40.37
2021-02-07 06:00:00 UTC+0000,-0.09,41.29,36.93,41.29
2021-02-07 07:00:00 UTC+0000,-2.38,44.85,41.89,44.85
2021-02-07 08:00:00 UTC+0000,12.03,49.15,43.15,49.15
2021-02-07 09:00:00 UTC+0000,28.56,50.73,43.5,50.73
2021-02-07 10:00:00 UTC+0000,37.02,51.14,43.47,51.14
2021-02-07 11:00:00 UTC+0000,37.32,50.37,41.14,50.37
2021-02-07 12:00:00 UTC+0000,26.97,46.23,35.46,46.23
2021-02-07 13:00:00 UTC+0000,16.53,45.9,35.37,45.9
2021-02-07 14:00:00 UTC+0000,20.92,47.92,33.13,47.92
2021-02-07 15:00:00 UTC+0000,28.17,52.92,30.92,52.92
2021-02-07 16:00:00 UTC+0000,39.14,64.46,39.44,64.46
2021-02-07 17:00:00 UTC+0000,43.44,63.88,43.95,63.88
2021-02-07 18:00:00 UTC+0000,40.71,62.35,42.98,62.35
2021-02-07 19:00:00 UTC+0000,37.05,57.99,35.31,57.99
2021-02-07 20:00:00 UTC+0000,36.55,51.34,30.29,51.34
2021-02-07 21:00:00 UTC+0000,39.89,49.28,26.03,49.28
2021-02-07 22:00:00 UTC+0000,32.05,45.36,11.94,45.36
2021-02-07 23:00:00 UTC+0000,7.69,45.57,-1.24,41.18
2021-02-08 00:00:00 UTC+0000,4.59,44.01,-1.59,40.0
2021-02-08 01:00:00 UTC+0000,14.05,42.24,-0.02,40.0
2021-02-08 02:00:00 UTC+0000,12.79,41.2,-0.04,38.51
2021-02-08 03:00:00 UTC+0000,0.09,40.52,-2.01,36.48
2021-02-08 04:00:00 UTC+0000,20.54,43.36,-0.09,39.99
2021-02-08 05:00:00 UTC+0000,43.97,50.43,-3.84,53.94
2021-02-08 06:00:00 UTC+0000,55.63,58.65,-0.09,63.39
2021-02-08 07:00:00 UTC+0000,58.14,62.02,-2.38,64.81
2021-02-08 08:00:00 UTC+0000,56.75,61.03,12.03,65.1
2021-02-08 09:00:00 UTC+0000,55.88,59.54,28.56,64.66
2021-02-08 10:00:00 UTC+0000,57.22,58.54,37.02,65.57
2021-02-08 11:00:00 UTC+0000,55.58,57.9,37.32,64.46
2021-02-08 12:00:00 UTC+0000,55.5,54.51,26.97,64.76
2021-02-08 13:00:00 UTC+0000,48.88,50.0,16.53,64.0
2021-02-08 14:00:00 UTC+0000,54.96,48.0,20.92,63.3
2021-02-08 15:00:00 UTC+0000,55.06,49.69,28.17,64.26
2021-02-08 16:00:00 UTC+0000,61.45,56.92,39.14,70.17
2021-02-08 17:00:00 UTC+0000,64.32,58.63,43.44,81.58
2021-02-08 18:00:00 UTC+0000,61.62,57.46,40.71,69.9
