time (UTC),ground truth,Forecast: Benchmark Lag-1d (mod),Forecast: Benchmark Lag-1d,Forecast: Benchmark Lag-7d
2021-03-09 19:00:00 UTC+0000,4.855,6.875,6.875,5.7
2021-03-09 23:00:00 UTC+0000,5.28,8.28,8.28,6.6275
2021-03-10 03:00:00 UTC+0000,8.6025,13.25,13.25,10.6675
2021-03-10 07:00:00 UTC+0000,9.0,12.245,12.245,9.7
2021-03-10 11:00:00 UTC+0000,2.9,4.0,4.0,3.4125
2021-03-10 15:00:00 UTC+0000,9.95,17.0,17.0,11.055
2021-03-10 19:00:00 UTC+0000,3.82,4.855,4.855,4.5825
2021-03-10 23:00:00 UTC+0000,3.7625,5.28,5.28,4.895
2021-03-11 03:00:00 UTC+0000,6.705,8.6025,8.6025,10.1675
2021-03-11 07:00:00 UTC+0000,7.88,9.0,9.0,9.8325
2021-03-11 11:00:00 UTC+0000,2.65,2.9,2.9,3.15
2021-03-11 15:00:00 UTC+0000,8.4,9.95,9.95,9.3175
2021-03-11 19:00:00 UTC+0000,3.315,3.82,3.82,3.81
2021-03-11 23:00:00 UTC+0000,2.9,3.7625,3.7625,4.12
2021-03-12 03:00:00 UTC+0000,6.76,6.705,6.705,14.75
2021-03-12 07:00:00 UTC+0000,6.845,7.88,7.88,9.0725
2021-03-12 11:00:00 UTC+0000,2.13,2.65,2.65,2.61
2021-03-12 15:00:00 UTC+0000,8.18,8.4,8.4,8.39
2021-03-12 19:00:00 UTC+0000,2.875,3.315,3.315,3.435
2021-03-12 23:00:00 UTC+0000,2.1675,2.5,2.9,2.5
2021-03-13 03:00:00 UTC+0000,4.1925,6.725,6.76,6.725
2021-03-13 07:00:00 UTC+0000,4.63,6.18,6.845,6.18
2021-03-13 11:00:00 UTC+0000,1.645,2.01,2.13,2.01
2021-03-13 15:00:00 UTC+0000,7.6475,7.5,8.18,7.5
2021-03-13 19:00:00 UTC+0000,4.14,2.705,2.875,2.705
2021-03-13 23:00:00 UTC+0000,1.9,1.8125,2.1675,1.8125
2021-03-14 03:00:00 UTC+0000,3.6,4.14,4.1925,4.14
2021-03-14 07:00:00 UTC+0000,3.565,4.0,4.63,4.0
2021-03-14 11:00:00 UTC+0000,1.665,1.7125,1.645,1.7125
2021-03-14 15:00:00 UTC+0000,9.7175,6.255,7.6475,6.255
2021-03-14 19:00:00 UTC+0000,5.33,2.035,4.14,2.035
2021-03-14 23:00:00 UTC+0000,8.39,2.9,1.9,14.0
2021-03-15 03:00:00 UTC+0000,14.7,6.76,3.6,23.25
2021-03-15 07:00:00 UTC+0000,10.57,6.845,3.565,14.1225
2021-03-15 11:00:00 UTC+0000,3.88,2.13,1.665,5.3475
2021-03-15 15:00:00 UTC+0000,12.825,8.18,9.7175,17.5
2021-03-15 19:00:00 UTC+0000,4.94,2.875,5.33,6.875
2021-03-15 23:00:00 UTC+0000,7.09,8.39,8.39,8.28
2021-03-16 03:00:00 UTC+0000,11.25,14.7,14.7,13.25
2021-03-16 07:00:00 UTC+0000,9.375,10.57,10.57,12.245
2021-03-16 11:00:00 UTC+0000,3.14,3.88,3.88,4.0
2021-03-16 15:00:00 UTC+0000,11.97,12.825,12.825,17.0
2021-03-16 19:00:00 UTC+0000,4.1925,4.94,4.94,4.855
2021-03-16 23:00:00 UTC+0000,5.275,7.09,7.09,5.28
2021-03-17 03:00:00 UTC+0000,9.0,11.25,11.25,8.6025
2021-03-17 07:00:00 UTC+0000,9.0,9.375,9.375,9.0
2021-03-17 11:00:00 UTC+0000,2.79,3.14,3.14,2.9
2021-03-17 15:00:00 UTC+0000,11.67,11.97,11.97,9.95
2021-03-17 19:00:00 UTC+0000,3.7,4.1925,4.1925,3.82
2021-03-17 23:00:00 UTC+0000,4.03,5.275,5.275,3.7625
2021-03-18 03:00:00 UTC+0000,7.025,9.0,9.0,6.705
2021-03-18 07:00:00 UTC+0000,8.5,9.0,9.0,7.88
2021-03-18 11:00:00 UTC+0000,2.2475,2.79,2.79,2.65
2021-03-18 15:00:00 UTC+0000,10.995,11.67,11.67,8.4
2021-03-18 19:00:00 UTC+0000,3.345,3.7,3.7,3.315
2021-03-18 23:00:00 UTC+0000,3.31,4.03,4.03,2.9
2021-03-19 03:00:00 UTC+0000,6.26,7.025,7.025,6.76
2021-03-19 07:00:00 UTC+0000,7.325,8.5,8.5,6.845
2021-03-19 11:00:00 UTC+0000,1.9,2.2475,2.2475,2.13
2021-03-19 15:00:00 UTC+0000,9.94,10.995,10.995,8.18
2021-03-19 19:00:00 UTC+0000,2.785,3.345,3.345,2.875
2021-03-19 23:00:00 UTC+0000,2.455,2.1675,3.31,2.1675
2021-03-20 03:00:00 UTC+0000,4.78,4.1925,6.26,4.1925
2021-03-20 07:00:00 UTC+0000,5.08,4.63,7.325,4.63
2021-03-20 11:00:00 UTC+0000,1.4925,1.645,1.9,1.645
2021-03-20 15:00:00 UTC+0000,6.445,7.6475,9.94,7.6475
2021-03-20 19:00:00 UTC+0000,2.285,4.14,2.785,4.14
2021-03-20 23:00:00 UTC+0000,2.185,1.9,2.455,1.9
2021-03-21 03:00:00 UTC+0000,4.01,3.6,4.78,3.6
2021-03-21 07:00:00 UTC+0000,4.36,3.565,5.08,3.565
2021-03-21 11:00:00 UTC+0000,1.6,1.665,1.4925,1.665
2021-03-21 15:00:00 UTC+0000,6.6,9.7175,6.445,9.7175
2021-03-21 19:00:00 UTC+0000,2.14,5.33,2.285,5.33
2021-03-21 23:00:00 UTC+0000,6.4,3.31,2.185,8.39
2021-03-22 03:00:00 UTC+0000,10.4,6.26,4.01,14.7
2021-03-22 07:00:00 UTC+0000,10.75,7.325,4.36,10.57
2021-03-22 11:00:00 UTC+0000,3.42,1.9,1.6,3.88
2021-03-22 15:00:00 UTC+0000,12.4275,9.94,6.6,12.825
2021-03-22 19:00:00 UTC+0000,4.6,2.785,2.14,4.94
2021-03-22 23:00:00 UTC+0000,5.13,6.4,6.4,7.09
2021-03-23 03:00:00 UTC+0000,8.54,10.4,10.4,11.25
2021-03-23 07:00:00 UTC+0000,9.0875,10.75,10.75,9.375
2021-03-23 11:00:00 UTC+0000,2.685,3.42,3.42,3.14
2021-03-23 15:00:00 UTC+0000,11.5575,12.4275,12.4275,11.97
2021-03-23 19:00:00 UTC+0000,3.695,4.6,4.6,4.1925
2021-03-23 23:00:00 UTC+0000,3.75,5.13,5.13,5.275
2021-03-24 03:00:00 UTC+0000,6.4625,8.54,8.54,9.0
2021-03-24 07:00:00 UTC+0000,7.9325,9.0875,9.0875,9.0
2021-03-24 11:00:00 UTC+0000,2.11,2.685,2.685,2.79
2021-03-24 15:00:00 UTC+0000,10.1825,11.5575,11.5575,11.67
2021-03-24 19:00:00 UTC+0000,3.17,3.695,3.695,3.7
2021-03-24 23:00:00 UTC+0000,3.01,3.75,3.75,4.03
2021-03-25 03:00:00 UTC+0000,5.7,6.4625,6.4625,7.025
2021-03-25 07:00:00 UTC+0000,7.0675,7.9325,7.9325,8.5
2021-03-25 11:00:00 UTC+0000,1.865,2.11,2.11,2.2475
2021-03-25 15:00:00 UTC+0000,9.345,10.1825,10.1825,10.995
2021-03-25 19:00:00 UTC+0000,2.7375,3.17,3.17,3.345
2021-03-25 23:00:00 UTC+0000,2.475,3.01,3.01,3.31
2021-03-26 03:00:00 UTC+0000,4.86,5.7,5.7,6.26
2021-03-26 07:00:00 UTC+0000,6.175,7.0675,7.0675,7.325
2021-03-26 11:00:00 UTC+0000,1.5575,1.865,1.865,1.9
2021-03-26 15:00:00 UTC+0000,8.095,9.345,9.345,9.94
2021-03-26 19:00:00 UTC+0000,2.47,2.7375,2.7375,2.785
2021-03-26 23:00:00 UTC+0000,1.9675,2.455,2.475,2.455
2021-03-27 03:00:00 UTC+0000,3.87,4.78,4.86,4.78
2021-03-27 07:00:00 UTC+0000,4.5425,5.08,6.175,5.08
2021-03-27 11:00:00 UTC+0000,1.35,1.4925,1.5575,1.4925
2021-03-27 15:00:00 UTC+0000,8.0425,6.445,8.095,6.445
2021-03-27 19:00:00 UTC+0000,3.2475,2.285,2.47,2.285
2021-03-27 23:00:00 UTC+0000,2.1,2.185,1.9675,2.185
2021-03-28 02:00:00 UTC+0000,3.15,4.01,3.87,4.01
2021-03-28 06:00:00 UTC+0000,3.595,4.36,4.5425,4.36
2021-03-28 10:00:00 UTC+0000,1.185,1.6,1.35,1.6
2021-03-28 14:00:00 UTC+0000,6.87,6.6,8.0425,6.6
2021-03-28 18:00:00 UTC+0000,10.13,2.14,3.2475,2.14
2021-03-28 22:00:00 UTC+0000,4.89,2.475,2.1,6.4
2021-03-29 02:00:00 UTC+0000,8.2825,4.86,3.15,10.4
2021-03-29 06:00:00 UTC+0000,9.455,6.175,3.595,10.75
2021-03-29 10:00:00 UTC+0000,2.65,1.5575,1.185,3.42
2021-03-29 14:00:00 UTC+0000,11.6,8.095,6.87,12.4275
2021-03-29 18:00:00 UTC+0000,4.77,2.47,10.13,4.6
2021-03-29 22:00:00 UTC+0000,3.88,4.89,4.89,5.13
2021-03-30 02:00:00 UTC+0000,6.4,8.2825,8.2825,8.54
2021-03-30 06:00:00 UTC+0000,9.0625,9.455,9.455,9.0875
2021-03-30 10:00:00 UTC+0000,2.205,2.65,2.65,2.685
2021-03-30 14:00:00 UTC+0000,9.78,11.6,11.6,11.5575
2021-03-30 18:00:00 UTC+0000,3.83,4.77,4.77,3.695
2021-03-30 22:00:00 UTC+0000,2.9,3.88,3.88,3.75
2021-03-31 02:00:00 UTC+0000,5.275,6.4,6.4,6.4625
2021-03-31 06:00:00 UTC+0000,7.4975,9.0625,9.0625,7.9325
2021-03-31 10:00:00 UTC+0000,1.705,2.205,2.205,2.11
2021-03-31 14:00:00 UTC+0000,8.7225,9.78,9.78,10.1825
2021-03-31 18:00:00 UTC+0000,3.2,3.83,3.83,3.17
2021-03-31 22:00:00 UTC+0000,2.1325,2.9,2.9,3.01
2021-04-01 02:00:00 UTC+0000,4.22,5.275,5.275,5.7
2021-04-01 06:00:00 UTC+0000,6.08,7.4975,7.4975,7.0675
2021-04-01 10:00:00 UTC+0000,1.45,1.705,1.705,1.865
2021-04-01 14:00:00 UTC+0000,7.39,8.7225,8.7225,9.345
2021-04-01 18:00:00 UTC+0000,2.595,3.2,3.2,2.7375
2021-04-01 22:00:00 UTC+0000,1.855,2.1325,2.1325,2.475
2021-04-02 02:00:00 UTC+0000,3.5625,4.22,4.22,4.86
2021-04-02 06:00:00 UTC+0000,5.245,6.08,6.08,6.175
2021-04-02 10:00:00 UTC+0000,1.3,1.45,1.45,1.5575
2021-04-02 14:00:00 UTC+0000,6.69,7.39,7.39,8.095
2021-04-02 18:00:00 UTC+0000,2.85,2.595,2.595,2.47
2021-04-02 22:00:00 UTC+0000,1.53,1.9675,1.855,1.9675
2021-04-03 02:00:00 UTC+0000,3.065,3.87,3.5625,3.87
2021-04-03 06:00:00 UTC+0000,4.28,4.5425,5.245,4.5425
2021-04-03 10:00:00 UTC+0000,1.2,1.35,1.3,1.35
2021-04-03 14:00:00 UTC+0000,5.9425,8.0425,6.69,8.0425
2021-04-03 18:00:00 UTC+0000,7.445,3.2475,2.85,3.2475
2021-04-03 22:00:00 UTC+0000,1.41,2.1,1.53,2.1
2021-04-04 02:00:00 UTC+0000,2.725,3.15,3.065,3.15
2021-04-04 06:00:00 UTC+0000,4.17,3.595,4.28,3.595
2021-04-04 10:00:00 UTC+0000,1.25,1.185,1.2,1.185
2021-04-04 14:00:00 UTC+0000,7.225,6.87,5.9425,6.87
2021-04-04 18:00:00 UTC+0000,8.7775,10.13,7.445,10.13
2021-04-04 22:00:00 UTC+0000,3.9,1.855,1.41,4.89
2021-04-05 02:00:00 UTC+0000,3.95,3.5625,2.725,8.2825
2021-04-05 06:00:00 UTC+0000,4.08,5.245,4.17,9.455
2021-04-05 10:00:00 UTC+0000,4.165,1.3,1.25,2.65
2021-04-05 14:00:00 UTC+0000,9.025,6.69,7.225,11.6
2021-04-05 18:00:00 UTC+0000,9.58,2.85,8.7775,4.77
2021-04-05 22:00:00 UTC+0000,3.39,3.9,3.9,3.88
2021-04-06 02:00:00 UTC+0000,6.35,3.95,3.95,6.4
2021-04-06 06:00:00 UTC+0000,7.2625,4.08,4.08,9.0625
2021-04-06 10:00:00 UTC+0000,3.8625,4.165,4.165,2.205
2021-04-06 14:00:00 UTC+0000,9.14,9.025,9.025,9.78
2021-04-06 18:00:00 UTC+0000,8.73,9.58,9.58,3.83
2021-04-06 22:00:00 UTC+0000,5.0275,3.39,3.39,2.9
2021-04-07 02:00:00 UTC+0000,8.0,6.35,6.35,5.275
2021-04-07 06:00:00 UTC+0000,7.39,7.2625,7.2625,7.4975
2021-04-07 10:00:00 UTC+0000,3.4175,3.8625,3.8625,1.705
2021-04-07 14:00:00 UTC+0000,8.13,9.14,9.14,8.7225
2021-04-07 18:00:00 UTC+0000,5.28,8.73,8.73,3.2
2021-04-07 22:00:00 UTC+0000,3.5,5.0275,5.0275,2.1325
2021-04-08 02:00:00 UTC+0000,7.64,8.0,8.0,4.22
2021-04-08 06:00:00 UTC+0000,7.3925,7.39,7.39,6.08
2021-04-08 10:00:00 UTC+0000,3.375,3.4175,3.4175,1.45
2021-04-08 14:00:00 UTC+0000,8.3625,8.13,8.13,7.39
2021-04-08 18:00:00 UTC+0000,6.42,5.28,5.28,2.595
2021-04-08 22:00:00 UTC+0000,2.35,3.5,3.5,1.855
2021-04-09 02:00:00 UTC+0000,6.345,7.64,7.64,3.5625
2021-04-09 06:00:00 UTC+0000,6.75,7.3925,7.3925,5.245
2021-04-09 10:00:00 UTC+0000,2.735,3.375,3.375,1.3
2021-04-09 14:00:00 UTC+0000,7.8575,8.3625,8.3625,6.69
2021-04-09 18:00:00 UTC+0000,6.815,6.42,6.42,2.85
2021-04-09 22:00:00 UTC+0000,1.81,1.53,2.35,1.53
2021-04-10 02:00:00 UTC+0000,4.6475,3.065,6.345,3.065
2021-04-10 06:00:00 UTC+0000,5.27,4.28,6.75,4.28
2021-04-10 10:00:00 UTC+0000,1.835,1.2,2.735,1.2
2021-04-10 14:00:00 UTC+0000,6.42,5.9425,7.8575,5.9425
2021-04-10 18:00:00 UTC+0000,4.875,7.445,6.815,7.445
2021-04-10 22:00:00 UTC+0000,1.46,1.41,1.81,1.41
2021-04-11 02:00:00 UTC+0000,3.06,2.725,4.6475,2.725
2021-04-11 06:00:00 UTC+0000,4.0,4.17,5.27,4.17
2021-04-11 10:00:00 UTC+0000,1.285,1.25,1.835,1.25
2021-04-11 14:00:00 UTC+0000,5.64,7.225,6.42,7.225
2021-04-11 18:00:00 UTC+0000,4.87,8.7775,4.875,8.7775
2021-04-11 22:00:00 UTC+0000,300.0,2.35,1.46,3.9
2021-04-12 02:00:00 UTC+0000,222.605,6.345,3.06,3.95
2021-04-12 06:00:00 UTC+0000,112.4625,6.75,4.0,4.08
2021-04-12 10:00:00 UTC+0000,352.75,2.735,1.285,4.165
2021-04-12 14:00:00 UTC+0000,144.0725,7.8575,5.64,9.025
2021-04-12 18:00:00 UTC+0000,38.54,6.815,4.87,9.58
2021-04-12 22:00:00 UTC+0000,30.005,300.0,300.0,3.39
2021-04-13 02:00:00 UTC+0000,51.805,222.605,222.605,6.35
2021-04-13 06:00:00 UTC+0000,30.8375,112.4625,112.4625,7.2625
2021-04-13 10:00:00 UTC+0000,55.835,352.75,352.75,3.8625
2021-04-13 14:00:00 UTC+0000,28.11,144.0725,144.0725,9.14
2021-04-13 18:00:00 UTC+0000,17.22,38.54,38.54,8.73
2021-04-13 22:00:00 UTC+0000,12.53,30.005,30.005,5.0275
2021-04-14 02:00:00 UTC+0000,26.8075,51.805,51.805,8.0
2021-04-14 06:00:00 UTC+0000,17.9225,30.8375,30.8375,7.39
2021-04-14 10:00:00 UTC+0000,24.11,55.835,55.835,3.4175
2021-04-14 14:00:00 UTC+0000,17.08,28.11,28.11,8.13
2021-04-14 18:00:00 UTC+0000,10.68,17.22,17.22,5.28
2021-04-14 22:00:00 UTC+0000,7.455,12.53,12.53,3.5
2021-04-15 02:00:00 UTC+0000,23.54,26.8075,26.8075,7.64
2021-04-15 06:00:00 UTC+0000,421.75,17.9225,17.9225,7.3925
2021-04-15 10:00:00 UTC+0000,16.875,24.11,24.11,3.375
2021-04-15 14:00:00 UTC+0000,12.8,17.08,17.08,8.3625
2021-04-15 18:00:00 UTC+0000,7.23,10.68,10.68,6.42
2021-04-15 22:00:00 UTC+0000,40.1775,7.455,7.455,2.35
2021-04-16 02:00:00 UTC+0000,60.84,23.54,23.54,6.345
2021-04-16 06:00:00 UTC+0000,87.5,421.75,421.75,6.75
2021-04-16 10:00:00 UTC+0000,42.4975,16.875,16.875,2.735
2021-04-16 14:00:00 UTC+0000,41.945,12.8,12.8,7.8575
2021-04-16 18:00:00 UTC+0000,30.835,7.23,7.23,6.815
2021-04-16 22:00:00 UTC+0000,13.25,1.81,40.1775,1.81
2021-04-17 02:00:00 UTC+0000,19.7375,4.6475,60.84,4.6475
2021-04-17 06:00:00 UTC+0000,21.75,5.27,87.5,5.27
2021-04-17 10:00:00 UTC+0000,16.7525,1.835,42.4975,1.835
2021-04-17 14:00:00 UTC+0000,17.99,6.42,41.945,6.42
2021-04-17 18:00:00 UTC+0000,12.195,4.875,30.835,4.875
2021-04-17 22:00:00 UTC+0000,8.18,1.46,13.25,1.46
2021-04-18 02:00:00 UTC+0000,11.55,3.06,19.7375,3.06
2021-04-18 06:00:00 UTC+0000,13.29,4.0,21.75,4.0
2021-04-18 10:00:00 UTC+0000,11.09,1.285,16.7525,1.285
2021-04-18 14:00:00 UTC+0000,12.25,5.64,17.99,5.64
2021-04-18 18:00:00 UTC+0000,8.58,4.87,12.195,4.87
2021-04-18 22:00:00 UTC+0000,26.39,40.1775,8.18,300.0
2021-04-19 02:00:00 UTC+0000,33.89,60.84,11.55,222.605
2021-04-19 06:00:00 UTC+0000,40.08,87.5,13.29,112.4625
2021-04-19 10:00:00 UTC+0000,27.9425,42.4975,11.09,352.75
2021-04-19 14:00:00 UTC+0000,33.335,41.945,12.25,144.0725
2021-04-19 18:00:00 UTC+0000,24.1675,30.835,8.58,38.54
2021-04-19 22:00:00 UTC+0000,15.53,26.39,26.39,30.005
2021-04-20 02:00:00 UTC+0000,23.39,33.89,33.89,51.805
2021-04-20 06:00:00 UTC+0000,24.5675,40.08,40.08,30.8375
2021-04-20 10:00:00 UTC+0000,19.9275,27.9425,27.9425,55.835
2021-04-20 14:00:00 UTC+0000,21.8825,33.335,33.335,28.11
2021-04-20 18:00:00 UTC+0000,14.23,24.1675,24.1675,17.22
2021-04-20 22:00:00 UTC+0000,9.5875,15.53,15.53,12.53
2021-04-21 02:00:00 UTC+0000,18.47,23.39,23.39,26.8075
2021-04-21 06:00:00 UTC+0000,18.11,24.5675,24.5675,17.9225
2021-04-21 10:00:00 UTC+0000,12.6675,19.9275,19.9275,24.11
2021-04-21 14:00:00 UTC+0000,14.8025,21.8825,21.8825,17.08
2021-04-21 18:00:00 UTC+0000,9.73,14.23,14.23,10.68
2021-04-21 22:00:00 UTC+0000,7.385,9.5875,9.5875,7.455
2021-04-22 02:00:00 UTC+0000,13.3275,18.47,18.47,23.54
2021-04-22 06:00:00 UTC+0000,13.3775,18.11,18.11,421.75
2021-04-22 10:00:00 UTC+0000,9.94,12.6675,12.6675,16.875
2021-04-22 14:00:00 UTC+0000,11.0975,14.8025,14.8025,12.8
2021-04-22 18:00:00 UTC+0000,7.5775,9.73,9.73,7.23
2021-04-22 22:00:00 UTC+0000,5.75,7.385,7.385,40.1775
2021-04-23 02:00:00 UTC+0000,11.07,13.3275,13.3275,60.84
2021-04-23 06:00:00 UTC+0000,10.4075,13.3775,13.3775,87.5
2021-04-23 10:00:00 UTC+0000,8.3175,9.94,9.94,42.4975
2021-04-23 14:00:00 UTC+0000,10.32,11.0975,11.0975,41.945
2021-04-23 18:00:00 UTC+0000,13.845,7.5775,7.5775,30.835
2021-04-23 22:00:00 UTC+0000,4.875,13.25,5.75,13.25
2021-04-24 02:00:00 UTC+0000,8.2925,19.7375,11.07,19.7375
2021-04-24 06:00:00 UTC+0000,8.475,21.75,10.4075,21.75
2021-04-24 10:00:00 UTC+0000,7.44,16.7525,8.3175,16.7525
2021-04-24 14:00:00 UTC+0000,8.05,17.99,10.32,17.99
2021-04-24 18:00:00 UTC+0000,9.0,12.195,13.845,12.195
2021-04-24 22:00:00 UTC+0000,6.4175,8.18,4.875,8.18
2021-04-25 02:00:00 UTC+0000,8.9925,11.55,8.2925,11.55
2021-04-25 06:00:00 UTC+0000,9.5425,13.29,8.475,13.29
2021-04-25 10:00:00 UTC+0000,8.0525,11.09,7.44,11.09
2021-04-25 14:00:00 UTC+0000,10.0,12.25,8.05,12.25
2021-04-25 18:00:00 UTC+0000,7.0,8.58,9.0,8.58
2021-04-25 22:00:00 UTC+0000,16.55,5.75,6.4175,26.39
2021-04-26 02:00:00 UTC+0000,21.48,11.07,8.9925,33.89
2021-04-26 06:00:00 UTC+0000,21.9875,10.4075,9.5425,40.08
2021-04-26 10:00:00 UTC+0000,17.44,8.3175,8.0525,27.9425
2021-04-26 14:00:00 UTC+0000,20.185,10.32,10.0,33.335
2021-04-26 18:00:00 UTC+0000,13.405,13.845,7.0,24.1675
2021-04-26 22:00:00 UTC+0000,10.16,16.55,16.55,15.53
2021-04-27 02:00:00 UTC+0000,15.44,21.48,21.48,23.39
2021-04-27 06:00:00 UTC+0000,15.66,21.9875,21.9875,24.5675
2021-04-27 10:00:00 UTC+0000,12.22,17.44,17.44,19.9275
2021-04-27 14:00:00 UTC+0000,14.63,20.185,20.185,21.8825
2021-04-27 18:00:00 UTC+0000,9.3,13.405,13.405,14.23
2021-04-27 22:00:00 UTC+0000,7.5025,10.16,10.16,9.5875
2021-04-28 02:00:00 UTC+0000,12.2,15.44,15.44,18.47
2021-04-28 06:00:00 UTC+0000,12.715,15.66,15.66,18.11
2021-04-28 10:00:00 UTC+0000,9.8225,12.22,12.22,12.6675
2021-04-28 14:00:00 UTC+0000,11.945,14.63,14.63,14.8025
2021-04-28 18:00:00 UTC+0000,7.72,9.3,9.3,9.73
2021-04-28 22:00:00 UTC+0000,5.5,7.5025,7.5025,7.385
2021-04-29 02:00:00 UTC+0000,9.6925,12.2,12.2,13.3275
2021-04-29 06:00:00 UTC+0000,10.4925,12.715,12.715,13.3775
2021-04-29 10:00:00 UTC+0000,8.095,9.8225,9.8225,9.94
2021-04-29 14:00:00 UTC+0000,9.4125,11.945,11.945,11.0975
2021-04-29 18:00:00 UTC+0000,6.395,7.72,7.72,7.5775
2021-04-29 22:00:00 UTC+0000,250.0,5.5,5.5,5.75
2021-04-30 02:00:00 UTC+0000,377.78,9.6925,9.6925,11.07
2021-04-30 06:00:00 UTC+0000,14.165,10.4925,10.4925,10.4075
2021-04-30 10:00:00 UTC+0000,61.25,8.095,8.095,8.3175
2021-04-30 14:00:00 UTC+0000,19.25,9.4125,9.4125,10.32
2021-04-30 18:00:00 UTC+0000,274.8975,6.395,6.395,13.845
2021-04-30 22:00:00 UTC+0000,19.2125,4.875,250.0,4.875
2021-05-01 02:00:00 UTC+0000,20.6,8.2925,377.78,8.2925
2021-05-01 06:00:00 UTC+0000,17.8425,8.475,14.165,8.475
2021-05-01 10:00:00 UTC+0000,15.8,7.44,61.25,7.44
2021-05-01 14:00:00 UTC+0000,16.25,8.05,19.25,8.05
2021-05-01 18:00:00 UTC+0000,20.805,9.0,274.8975,9.0
2021-05-01 22:00:00 UTC+0000,11.615,6.4175,19.2125,6.4175
2021-05-02 02:00:00 UTC+0000,13.885,8.9925,20.6,8.9925
2021-05-02 06:00:00 UTC+0000,12.9,9.5425,17.8425,9.5425
2021-05-02 10:00:00 UTC+0000,17.1325,8.0525,15.8,8.0525
2021-05-02 14:00:00 UTC+0000,15.17,10.0,16.25,10.0
2021-05-02 18:00:00 UTC+0000,12.9325,7.0,20.805,7.0
2021-05-02 22:00:00 UTC+0000,60.225,250.0,11.615,16.55
2021-05-03 02:00:00 UTC+0000,135.25,377.78,13.885,21.48
2021-05-03 06:00:00 UTC+0000,133.0,14.165,12.9,21.9875
2021-05-03 10:00:00 UTC+0000,166.875,61.25,17.1325,17.44
2021-05-03 14:00:00 UTC+0000,119.25,19.25,15.17,20.185
2021-05-03 18:00:00 UTC+0000,61.0,274.8975,12.9325,13.405
2021-05-03 22:00:00 UTC+0000,49.75,60.225,60.225,10.16
2021-05-04 02:00:00 UTC+0000,35.7175,135.25,135.25,15.44
2021-05-04 06:00:00 UTC+0000,111.0,133.0,133.0,15.66
2021-05-04 10:00:00 UTC+0000,197.25,166.875,166.875,12.22
2021-05-04 14:00:00 UTC+0000,115.5,119.25,119.25,14.63
2021-05-04 18:00:00 UTC+0000,26.91,61.0,61.0,9.3
2021-05-04 22:00:00 UTC+0000,59.75,49.75,49.75,7.5025
2021-05-05 02:00:00 UTC+0000,81.43,35.7175,35.7175,12.2
2021-05-05 06:00:00 UTC+0000,53.75,111.0,111.0,12.715
2021-05-05 10:00:00 UTC+0000,95.0,197.25,197.25,9.8225
2021-05-05 14:00:00 UTC+0000,87.5,115.5,115.5,11.945
2021-05-05 18:00:00 UTC+0000,23.7475,26.91,26.91,7.72
2021-05-05 22:00:00 UTC+0000,32.89,59.75,59.75,5.5
2021-05-06 02:00:00 UTC+0000,68.9525,81.43,81.43,9.6925
2021-05-06 06:00:00 UTC+0000,170.3125,53.75,53.75,10.4925
2021-05-06 10:00:00 UTC+0000,59.095,95.0,95.0,8.095
2021-05-06 14:00:00 UTC+0000,56.755,87.5,87.5,9.4125
2021-05-06 18:00:00 UTC+0000,30.0,23.7475,23.7475,6.395
2021-05-06 22:00:00 UTC+0000,29.75,32.89,32.89,250.0
2021-05-07 02:00:00 UTC+0000,46.0575,68.9525,68.9525,377.78
2021-05-07 06:00:00 UTC+0000,83.1675,170.3125,170.3125,14.165
2021-05-07 10:00:00 UTC+0000,45.19,59.095,59.095,61.25
2021-05-07 14:00:00 UTC+0000,43.82,56.755,56.755,19.25
2021-05-07 18:00:00 UTC+0000,122.0,30.0,30.0,274.8975
2021-05-07 22:00:00 UTC+0000,19.97,19.2125,29.75,19.2125
2021-05-08 02:00:00 UTC+0000,27.3525,20.6,46.0575,20.6
2021-05-08 06:00:00 UTC+0000,41.5,17.8425,83.1675,17.8425
2021-05-08 10:00:00 UTC+0000,31.2225,15.8,45.19,15.8
2021-05-08 14:00:00 UTC+0000,31.8175,16.25,43.82,16.25
2021-05-08 18:00:00 UTC+0000,35.75,20.805,122.0,20.805
2021-05-08 22:00:00 UTC+0000,30.9225,11.615,19.97,11.615
2021-05-09 02:00:00 UTC+0000,30.45,13.885,27.3525,13.885
2021-05-09 06:00:00 UTC+0000,36.4675,12.9,41.5,12.9
2021-05-09 10:00:00 UTC+0000,47.435,17.1325,31.2225,17.1325
2021-05-09 14:00:00 UTC+0000,47.66,15.17,31.8175,15.17
2021-05-09 18:00:00 UTC+0000,27.21,12.9325,35.75,12.9325
2021-05-09 22:00:00 UTC+0000,34.75,29.75,30.9225,60.225
2021-05-10 02:00:00 UTC+0000,42.73,46.0575,30.45,135.25
2021-05-10 06:00:00 UTC+0000,54.68,83.1675,36.4675,133.0
2021-05-10 10:00:00 UTC+0000,49.04,45.19,47.435,166.875
2021-05-10 14:00:00 UTC+0000,49.835,43.82,47.66,119.25
2021-05-10 18:00:00 UTC+0000,30.0,122.0,27.21,61.0
2021-05-10 22:00:00 UTC+0000,27.1825,34.75,34.75,49.75
2021-05-11 02:00:00 UTC+0000,29.4925,42.73,42.73,35.7175
2021-05-11 06:00:00 UTC+0000,41.36,54.68,54.68,111.0
2021-05-11 10:00:00 UTC+0000,32.6,49.04,49.04,197.25
