time (UTC),ground truth,Forecast: Benchmark Lag-1d (mod),Forecast: Benchmark Lag-1d,Forecast: Benchmark Lag-7d
2022-06-18 10:00:00 UTC+0000,42.2,34.81,15.65,34.81
2022-06-18 14:00:00 UTC+0000,19.96,7.42,4.4,7.42
2022-06-18 18:00:00 UTC+0000,1.2,1.08,0.85,1.08
2022-06-18 22:00:00 UTC+0000,3.32,3.03,1.46,3.03
2022-06-19 02:00:00 UTC+0000,8.43,3.25,2.1,3.25
2022-06-19 06:00:00 UTC+0000,28.6,39.11,20.91,39.11
2022-06-19 10:00:00 UTC+0000,76.0,88.89,42.2,88.89
2022-06-19 14:00:00 UTC+0000,24.57,27.14,19.96,27.14
2022-06-19 18:00:00 UTC+0000,1.78,1.83,1.2,1.83
2022-06-19 22:00:00 UTC+0000,1.9,1.4,3.32,2.2
2022-06-20 02:00:00 UTC+0000,3.1,1.42,8.43,2.17
2022-06-20 06:00:00 UTC+0000,11.32,5.54,28.6,14.6
2022-06-20 10:00:00 UTC+0000,33.85,15.65,76.0,44.59
2022-06-20 14:00:00 UTC+0000,11.26,4.4,24.57,13.6
2022-06-20 18:00:00 UTC+0000,1.0,0.85,1.78,1.03
2022-06-20 22:00:00 UTC+0000,1.99,1.9,1.9,1.39
2022-06-21 02:00:00 UTC+0000,5.33,3.1,3.1,1.46
2022-06-21 06:00:00 UTC+0000,9.22,11.32,11.32,7.5
2022-06-21 10:00:00 UTC+0000,26.59,33.85,33.85,18.65
2022-06-21 14:00:00 UTC+0000,10.0,11.26,11.26,5.99
2022-06-21 18:00:00 UTC+0000,0.95,1.0,1.0,0.9
2022-06-21 22:00:00 UTC+0000,11.96,1.99,1.99,0.93
2022-06-22 02:00:00 UTC+0000,15.16,5.33,5.33,0.95
2022-06-22 06:00:00 UTC+0000,20.56,9.22,9.22,5.0
2022-06-22 10:00:00 UTC+0000,30.0,26.59,26.59,13.14
2022-06-22 14:00:00 UTC+0000,12.75,10.0,10.0,3.81
2022-06-22 18:00:00 UTC+0000,10.35,0.95,0.95,0.76
2022-06-22 22:00:00 UTC+0000,5.75,11.96,11.96,1.48
2022-06-23 02:00:00 UTC+0000,8.61,15.16,15.16,1.48
2022-06-23 06:00:00 UTC+0000,12.5,20.56,20.56,7.79
2022-06-23 10:00:00 UTC+0000,25.4,30.0,30.0,39.7
2022-06-23 14:00:00 UTC+0000,9.56,12.75,12.75,7.62
2022-06-23 18:00:00 UTC+0000,6.17,10.35,10.35,1.0
2022-06-23 22:00:00 UTC+0000,8.76,5.75,5.75,1.4
2022-06-24 02:00:00 UTC+0000,5.59,8.61,8.61,1.42
2022-06-24 06:00:00 UTC+0000,8.47,12.5,12.5,5.54
2022-06-24 10:00:00 UTC+0000,19.67,25.4,25.4,15.65
2022-06-24 14:00:00 UTC+0000,7.62,9.56,9.56,4.4
2022-06-24 18:00:00 UTC+0000,3.71,6.17,6.17,0.85
2022-06-24 22:00:00 UTC+0000,5.95,1.46,8.76,1.46
2022-06-25 02:00:00 UTC+0000,5.5,2.1,5.59,2.1
2022-06-25 06:00:00 UTC+0000,13.64,20.91,8.47,20.91
2022-06-25 10:00:00 UTC+0000,45.19,42.2,19.67,42.2
2022-06-25 14:00:00 UTC+0000,10.7,19.96,7.62,19.96
2022-06-25 18:00:00 UTC+0000,3.04,1.2,3.71,1.2
2022-06-25 22:00:00 UTC+0000,6.0,3.32,5.95,3.32
2022-06-26 02:00:00 UTC+0000,10.18,8.43,5.5,8.43
2022-06-26 06:00:00 UTC+0000,31.15,28.6,13.64,28.6
2022-06-26 10:00:00 UTC+0000,67.67,76.0,45.19,76.0
2022-06-26 14:00:00 UTC+0000,17.0,24.57,10.7,24.57
2022-06-26 18:00:00 UTC+0000,2.94,1.78,3.04,1.78
2022-06-26 22:00:00 UTC+0000,4.61,8.76,6.0,1.9
2022-06-27 02:00:00 UTC+0000,6.36,5.59,10.18,3.1
2022-06-27 06:00:00 UTC+0000,10.25,8.47,31.15,11.32
2022-06-27 10:00:00 UTC+0000,29.5,19.67,67.67,33.85
2022-06-27 14:00:00 UTC+0000,9.93,7.62,17.0,11.26
2022-06-27 18:00:00 UTC+0000,1.9,3.71,2.94,1.0
2022-06-27 22:00:00 UTC+0000,3.0,4.61,4.61,1.99
2022-06-28 02:00:00 UTC+0000,4.57,6.36,6.36,5.33
2022-06-28 06:00:00 UTC+0000,8.25,10.25,10.25,9.22
2022-06-28 10:00:00 UTC+0000,21.9,29.5,29.5,26.59
2022-06-28 14:00:00 UTC+0000,6.8,9.93,9.93,10.0
2022-06-28 18:00:00 UTC+0000,1.5,1.9,1.9,0.95
2022-06-28 22:00:00 UTC+0000,6.0,3.0,3.0,11.96
2022-06-29 02:00:00 UTC+0000,4.13,4.57,4.57,15.16
2022-06-29 06:00:00 UTC+0000,274.0,8.25,8.25,20.56
2022-06-29 10:00:00 UTC+0000,16.0,21.9,21.9,30.0
2022-06-29 14:00:00 UTC+0000,4.95,6.8,6.8,12.75
2022-06-29 18:00:00 UTC+0000,1.18,1.5,1.5,10.35
2022-06-29 22:00:00 UTC+0000,3.9,6.0,6.0,5.75
2022-06-30 02:00:00 UTC+0000,3.68,4.13,4.13,8.61
2022-06-30 06:00:00 UTC+0000,31.0,274.0,274.0,12.5
2022-06-30 10:00:00 UTC+0000,13.52,16.0,16.0,25.4
2022-06-30 14:00:00 UTC+0000,4.12,4.95,4.95,9.56
2022-06-30 18:00:00 UTC+0000,0.98,1.18,1.18,6.17
2022-06-30 22:00:00 UTC+0000,4.08,3.9,3.9,8.76
2022-07-01 02:00:00 UTC+0000,3.07,3.68,3.68,5.59
2022-07-01 06:00:00 UTC+0000,13.47,31.0,31.0,8.47
2022-07-01 10:00:00 UTC+0000,11.47,13.52,13.52,19.67
2022-07-01 14:00:00 UTC+0000,3.46,4.12,4.12,7.62
2022-07-01 18:00:00 UTC+0000,0.87,0.98,0.98,3.71
2022-07-01 22:00:00 UTC+0000,3.89,5.95,4.08,5.95
2022-07-02 02:00:00 UTC+0000,5.9,5.5,3.07,5.5
2022-07-02 06:00:00 UTC+0000,37.0,13.64,13.47,13.64
2022-07-02 10:00:00 UTC+0000,85.28,45.19,11.47,45.19
2022-07-02 14:00:00 UTC+0000,14.8,10.7,3.46,10.7
2022-07-02 18:00:00 UTC+0000,1.76,3.04,0.87,3.04
2022-07-02 22:00:00 UTC+0000,4.94,6.0,3.89,6.0
2022-07-03 02:00:00 UTC+0000,8.26,10.18,5.9,10.18
2022-07-03 06:00:00 UTC+0000,86.86,31.15,37.0,31.15
2022-07-03 10:00:00 UTC+0000,162.93,67.67,85.28,67.67
2022-07-03 14:00:00 UTC+0000,41.14,17.0,14.8,17.0
2022-07-03 18:00:00 UTC+0000,2.08,2.94,1.76,2.94
2022-07-03 22:00:00 UTC+0000,3.88,4.08,4.94,4.61
2022-07-04 02:00:00 UTC+0000,6.16,3.07,8.26,6.36
2022-07-04 06:00:00 UTC+0000,26.0,13.47,86.86,10.25
2022-07-04 10:00:00 UTC+0000,43.02,11.47,162.93,29.5
2022-07-04 14:00:00 UTC+0000,14.24,3.46,41.14,9.93
2022-07-04 18:00:00 UTC+0000,1.38,0.87,2.08,1.9
2022-07-04 22:00:00 UTC+0000,4.18,3.88,3.88,3.0
2022-07-05 02:00:00 UTC+0000,5.0,6.16,6.16,4.57
2022-07-05 06:00:00 UTC+0000,325.0,26.0,26.0,8.25
2022-07-05 10:00:00 UTC+0000,55.52,43.02,43.02,21.9
2022-07-05 14:00:00 UTC+0000,30.44,14.24,14.24,6.8
2022-07-05 18:00:00 UTC+0000,1.18,1.38,1.38,1.5
2022-07-05 22:00:00 UTC+0000,3.34,4.18,4.18,6.0
2022-07-06 02:00:00 UTC+0000,4.32,5.0,5.0,4.13
2022-07-06 06:00:00 UTC+0000,40.0,325.0,325.0,274.0
2022-07-06 10:00:00 UTC+0000,648.4,55.52,55.52,16.0
2022-07-06 14:00:00 UTC+0000,16.97,30.44,30.44,4.95
2022-07-06 18:00:00 UTC+0000,1.05,1.18,1.18,1.18
2022-07-06 22:00:00 UTC+0000,4.45,3.34,3.34,3.9
2022-07-07 02:00:00 UTC+0000,9.01,4.32,4.32,3.68
2022-07-07 06:00:00 UTC+0000,34.25,40.0,40.0,31.0
2022-07-07 10:00:00 UTC+0000,128.0,648.4,648.4,13.52
2022-07-07 14:00:00 UTC+0000,25.13,16.97,16.97,4.12
2022-07-07 18:00:00 UTC+0000,5.0,1.05,1.05,0.98
2022-07-07 22:00:00 UTC+0000,8.14,4.45,4.45,4.08
2022-07-08 02:00:00 UTC+0000,7.74,9.01,9.01,3.07
2022-07-08 06:00:00 UTC+0000,23.91,34.25,34.25,13.47
2022-07-08 10:00:00 UTC+0000,72.5,128.0,128.0,11.47
2022-07-08 14:00:00 UTC+0000,21.86,25.13,25.13,3.46
2022-07-08 18:00:00 UTC+0000,1.92,5.0,5.0,0.87
2022-07-08 22:00:00 UTC+0000,5.45,3.89,8.14,3.89
2022-07-09 02:00:00 UTC+0000,6.98,5.9,7.74,5.9
2022-07-09 06:00:00 UTC+0000,35.65,37.0,23.91,37.0
2022-07-09 10:00:00 UTC+0000,113.28,85.28,72.5,85.28
2022-07-09 14:00:00 UTC+0000,37.92,14.8,21.86,14.8
2022-07-09 18:00:00 UTC+0000,2.76,1.76,1.92,1.76
2022-07-09 22:00:00 UTC+0000,9.07,4.94,5.45,4.94
2022-07-10 02:00:00 UTC+0000,11.63,8.26,6.98,8.26
2022-07-10 06:00:00 UTC+0000,73.2,86.86,35.65,86.86
2022-07-10 10:00:00 UTC+0000,145.95,162.93,113.28,162.93
2022-07-10 14:00:00 UTC+0000,47.43,41.14,37.92,41.14
2022-07-10 18:00:00 UTC+0000,3.11,2.08,2.76,2.08
2022-07-10 22:00:00 UTC+0000,5.71,8.14,9.07,3.88
2022-07-11 02:00:00 UTC+0000,9.42,7.74,11.63,6.16
2022-07-11 06:00:00 UTC+0000,25.4,23.91,73.2,26.0
2022-07-11 10:00:00 UTC+0000,46.0,72.5,145.95,43.02
2022-07-11 14:00:00 UTC+0000,23.67,21.86,47.43,14.24
2022-07-11 18:00:00 UTC+0000,2.0,1.92,3.11,1.38
2022-07-11 22:00:00 UTC+0000,4.32,5.71,5.71,4.18
2022-07-12 02:00:00 UTC+0000,8.57,9.42,9.42,5.0
2022-07-12 06:00:00 UTC+0000,23.21,25.4,25.4,325.0
2022-07-12 10:00:00 UTC+0000,41.6,46.0,46.0,55.52
2022-07-12 14:00:00 UTC+0000,20.15,23.67,23.67,30.44
2022-07-12 18:00:00 UTC+0000,1.7,2.0,2.0,1.18
2022-07-12 22:00:00 UTC+0000,3.83,4.32,4.32,3.34
2022-07-13 02:00:00 UTC+0000,7.14,8.57,8.57,4.32
2022-07-13 06:00:00 UTC+0000,20.55,23.21,23.21,40.0
2022-07-13 10:00:00 UTC+0000,76.5,41.6,41.6,648.4
2022-07-13 14:00:00 UTC+0000,27.0,20.15,20.15,16.97
2022-07-13 18:00:00 UTC+0000,1.82,1.7,1.7,1.05
2022-07-13 22:00:00 UTC+0000,3.34,3.83,3.83,4.45
2022-07-14 02:00:00 UTC+0000,6.47,7.14,7.14,9.01
2022-07-14 06:00:00 UTC+0000,19.07,20.55,20.55,34.25
2022-07-14 10:00:00 UTC+0000,50.71,76.5,76.5,128.0
2022-07-14 14:00:00 UTC+0000,22.09,27.0,27.0,25.13
2022-07-14 18:00:00 UTC+0000,1.63,1.82,1.82,5.0
2022-07-14 22:00:00 UTC+0000,3.15,3.34,3.34,8.14
2022-07-15 02:00:00 UTC+0000,5.27,6.47,6.47,7.74
2022-07-15 06:00:00 UTC+0000,22.0,19.07,19.07,23.91
2022-07-15 10:00:00 UTC+0000,71.67,50.71,50.71,72.5
2022-07-15 14:00:00 UTC+0000,20.27,22.09,22.09,21.86
2022-07-15 18:00:00 UTC+0000,1.5,1.63,1.63,1.92
2022-07-15 22:00:00 UTC+0000,5.13,5.45,3.15,5.45
2022-07-16 02:00:00 UTC+0000,7.35,6.98,5.27,6.98
2022-07-16 06:00:00 UTC+0000,84.44,35.65,22.0,35.65
2022-07-16 10:00:00 UTC+0000,155.11,113.28,71.67,113.28
2022-07-16 14:00:00 UTC+0000,82.27,37.92,20.27,37.92
2022-07-16 18:00:00 UTC+0000,2.41,2.76,1.5,2.76
2022-07-16 22:00:00 UTC+0000,6.3,9.07,5.13,9.07
2022-07-17 02:00:00 UTC+0000,8.72,11.63,7.35,11.63
2022-07-17 06:00:00 UTC+0000,78.0,73.2,84.44,73.2
2022-07-17 10:00:00 UTC+0000,157.45,145.95,155.11,145.95
2022-07-17 14:00:00 UTC+0000,59.2,47.43,82.27,47.43
2022-07-17 18:00:00 UTC+0000,1.98,3.11,2.41,3.11
2022-07-17 22:00:00 UTC+0000,4.43,3.15,6.3,5.71
2022-07-18 02:00:00 UTC+0000,6.39,5.27,8.72,9.42
2022-07-18 06:00:00 UTC+0000,23.48,22.0,78.0,25.4
2022-07-18 10:00:00 UTC+0000,47.89,71.67,157.45,46.0
2022-07-18 14:00:00 UTC+0000,23.42,20.27,59.2,23.67
2022-07-18 18:00:00 UTC+0000,1.56,1.5,1.98,2.0
2022-07-18 22:00:00 UTC+0000,3.38,4.43,4.43,4.32
2022-07-19 02:00:00 UTC+0000,5.63,6.39,6.39,8.57
2022-07-19 06:00:00 UTC+0000,21.9,23.48,23.48,23.21
2022-07-19 10:00:00 UTC+0000,53.83,47.89,47.89,41.6
2022-07-19 14:00:00 UTC+0000,17.85,23.42,23.42,20.15
2022-07-19 18:00:00 UTC+0000,2.0,1.56,1.56,1.7
2022-07-19 22:00:00 UTC+0000,14.78,3.38,3.38,3.83
2022-07-20 02:00:00 UTC+0000,15.0,5.63,5.63,7.14
2022-07-20 06:00:00 UTC+0000,21.57,21.9,21.9,20.55
2022-07-20 10:00:00 UTC+0000,44.7,53.83,53.83,76.5
2022-07-20 14:00:00 UTC+0000,91.11,17.85,17.85,27.0
2022-07-20 18:00:00 UTC+0000,2.0,2.0,2.0,1.82
2022-07-20 22:00:00 UTC+0000,7.55,14.78,14.78,3.34
2022-07-21 02:00:00 UTC+0000,10.14,15.0,15.0,6.47
2022-07-21 06:00:00 UTC+0000,18.08,21.57,21.57,19.07
2022-07-21 10:00:00 UTC+0000,47.8,44.7,44.7,50.71
2022-07-21 14:00:00 UTC+0000,25.83,91.11,91.11,22.09
2022-07-21 18:00:00 UTC+0000,1.54,2.0,2.0,1.63
2022-07-21 22:00:00 UTC+0000,6.74,7.55,7.55,3.15
2022-07-22 02:00:00 UTC+0000,9.72,10.14,10.14,5.27
2022-07-22 06:00:00 UTC+0000,15.7,18.08,18.08,22.0
2022-07-22 10:00:00 UTC+0000,42.7,47.8,47.8,71.67
2022-07-22 14:00:00 UTC+0000,20.05,25.83,25.83,20.27
2022-07-22 18:00:00 UTC+0000,1.29,1.54,1.54,1.5
2022-07-22 22:00:00 UTC+0000,6.69,5.13,6.74,5.13
2022-07-23 02:00:00 UTC+0000,8.43,7.35,9.72,7.35
2022-07-23 06:00:00 UTC+0000,26.3,84.44,15.7,84.44
2022-07-23 10:00:00 UTC+0000,85.0,155.11,42.7,155.11
2022-07-23 14:00:00 UTC+0000,41.54,82.27,20.05,82.27
2022-07-23 18:00:00 UTC+0000,1.62,2.41,1.29,2.41
2022-07-23 22:00:00 UTC+0000,6.89,6.3,6.69,6.3
2022-07-24 02:00:00 UTC+0000,9.28,8.72,8.43,8.72
2022-07-24 06:00:00 UTC+0000,95.5,78.0,26.3,78.0
2022-07-24 10:00:00 UTC+0000,150.0,157.45,85.0,157.45
2022-07-24 14:00:00 UTC+0000,43.11,59.2,41.54,59.2
2022-07-24 18:00:00 UTC+0000,1.44,1.98,1.62,1.98
2022-07-24 22:00:00 UTC+0000,9.29,6.74,6.89,4.43
2022-07-25 02:00:00 UTC+0000,12.0,9.72,9.28,6.39
2022-07-25 06:00:00 UTC+0000,29.5,15.7,95.5,23.48
2022-07-25 10:00:00 UTC+0000,63.51,42.7,150.0,47.89
2022-07-25 14:00:00 UTC+0000,25.8,20.05,43.11,23.42
2022-07-25 18:00:00 UTC+0000,1.24,1.29,1.44,1.56
2022-07-25 22:00:00 UTC+0000,8.0,9.29,9.29,3.38
2022-07-26 02:00:00 UTC+0000,16.08,12.0,12.0,5.63
2022-07-26 06:00:00 UTC+0000,22.5,29.5,29.5,21.9
2022-07-26 10:00:00 UTC+0000,59.03,63.51,63.51,53.83
2022-07-26 14:00:00 UTC+0000,32.21,25.8,25.8,17.85
2022-07-26 18:00:00 UTC+0000,1.1,1.24,1.24,2.0
2022-07-26 22:00:00 UTC+0000,8.34,8.0,8.0,14.78
2022-07-27 02:00:00 UTC+0000,10.31,16.08,16.08,15.0
2022-07-27 06:00:00 UTC+0000,20.8,22.5,22.5,21.57
2022-07-27 10:00:00 UTC+0000,66.83,59.03,59.03,44.7
2022-07-27 14:00:00 UTC+0000,25.2,32.21,32.21,91.11
2022-07-27 18:00:00 UTC+0000,1.0,1.1,1.1,2.0
2022-07-27 22:00:00 UTC+0000,6.81,8.34,8.34,7.55
2022-07-28 02:00:00 UTC+0000,9.93,10.31,10.31,10.14
2022-07-28 06:00:00 UTC+0000,16.32,20.8,20.8,18.08
2022-07-28 10:00:00 UTC+0000,43.91,66.83,66.83,47.8
2022-07-28 14:00:00 UTC+0000,18.28,25.2,25.2,25.83
2022-07-28 18:00:00 UTC+0000,1.0,1.0,1.0,1.54
2022-07-28 22:00:00 UTC+0000,8.41,6.81,6.81,6.74
2022-07-29 02:00:00 UTC+0000,7.85,9.93,9.93,9.72
2022-07-29 06:00:00 UTC+0000,13.63,16.32,16.32,15.7
2022-07-29 10:00:00 UTC+0000,34.46,43.91,43.91,42.7
2022-07-29 14:00:00 UTC+0000,14.28,18.28,18.28,20.05
2022-07-29 18:00:00 UTC+0000,0.96,1.0,1.0,1.29
2022-07-29 22:00:00 UTC+0000,6.36,6.69,8.41,6.69
2022-07-30 02:00:00 UTC+0000,7.28,8.43,7.85,8.43
2022-07-30 06:00:00 UTC+0000,22.1,26.3,13.63,26.3
2022-07-30 10:00:00 UTC+0000,76.52,85.0,34.46,85.0
2022-07-30 14:00:00 UTC+0000,28.97,41.54,14.28,41.54
2022-07-30 18:00:00 UTC+0000,1.48,1.62,0.96,1.62
2022-07-30 22:00:00 UTC+0000,5.68,6.89,6.36,6.89
2022-07-31 02:00:00 UTC+0000,6.85,9.28,7.28,9.28
2022-07-31 06:00:00 UTC+0000,58.99,95.5,22.1,95.5
2022-07-31 10:00:00 UTC+0000,109.05,150.0,76.52,150.0
2022-07-31 14:00:00 UTC+0000,35.64,43.11,28.97,43.11
2022-07-31 18:00:00 UTC+0000,1.41,1.44,1.48,1.44
2022-07-31 22:00:00 UTC+0000,12.76,8.41,5.68,9.29
2022-08-01 02:00:00 UTC+0000,17.39,7.85,6.85,12.0
2022-08-01 06:00:00 UTC+0000,24.0,13.63,58.99,29.5
2022-08-01 10:00:00 UTC+0000,44.56,34.46,109.05,63.51
2022-08-01 14:00:00 UTC+0000,20.33,14.28,35.64,25.8
2022-08-01 18:00:00 UTC+0000,1.17,0.96,1.41,1.24
2022-08-01 22:00:00 UTC+0000,10.62,12.76,12.76,8.0
2022-08-02 02:00:00 UTC+0000,14.5,17.39,17.39,16.08
2022-08-02 06:00:00 UTC+0000,21.52,24.0,24.0,22.5
2022-08-02 10:00:00 UTC+0000,57.38,44.56,44.56,59.03
2022-08-02 14:00:00 UTC+0000,18.29,20.33,20.33,32.21
2022-08-02 18:00:00 UTC+0000,1.1,1.17,1.17,1.1
2022-08-02 22:00:00 UTC+0000,7.86,10.62,10.62,8.34
2022-08-03 02:00:00 UTC+0000,10.65,14.5,14.5,10.31
2022-08-03 06:00:00 UTC+0000,18.0,21.52,21.52,20.8
2022-08-03 10:00:00 UTC+0000,68.65,57.38,57.38,66.83
2022-08-03 14:00:00 UTC+0000,18.33,18.29,18.29,25.2
2022-08-03 18:00:00 UTC+0000,1.0,1.1,1.1,1.0
2022-08-03 22:00:00 UTC+0000,6.0,7.86,7.86,6.81
2022-08-04 02:00:00 UTC+0000,7.93,10.65,10.65,9.93
2022-08-04 06:00:00 UTC+0000,14.85,18.0,18.0,16.32
2022-08-04 10:00:00 UTC+0000,57.79,68.65,68.65,43.91
2022-08-04 14:00:00 UTC+0000,14.71,18.33,18.33,18.28
2022-08-04 18:00:00 UTC+0000,0.9,1.0,1.0,1.0
2022-08-04 22:00:00 UTC+0000,5.0,6.0,6.0,8.41
2022-08-05 02:00:00 UTC+0000,6.49,7.93,7.93,7.85
2022-08-05 06:00:00 UTC+0000,12.55,14.85,14.85,13.63
2022-08-05 10:00:00 UTC+0000,43.28,57.79,57.79,34.46
2022-08-05 14:00:00 UTC+0000,12.99,14.71,14.71,14.28
2022-08-05 18:00:00 UTC+0000,0.86,0.9,0.9,0.96
2022-08-05 22:00:00 UTC+0000,5.8,6.36,5.0,6.36
2022-08-06 02:00:00 UTC+0000,7.0,7.28,6.49,7.28
2022-08-06 06:00:00 UTC+0000,33.74,22.1,12.55,22.1
2022-08-06 10:00:00 UTC+0000,98.22,76.52,43.28,76.52
2022-08-06 14:00:00 UTC+0000,34.44,28.97,12.99,28.97
2022-08-06 18:00:00 UTC+0000,1.42,1.48,0.86,1.48
2022-08-06 22:00:00 UTC+0000,5.7,5.68,5.8,5.68
2022-08-07 02:00:00 UTC+0000,6.74,6.85,7.0,6.85
2022-08-07 06:00:00 UTC+0000,64.1,58.99,33.74,58.99
2022-08-07 10:00:00 UTC+0000,116.78,109.05,98.22,109.05
2022-08-07 14:00:00 UTC+0000,34.02,35.64,34.44,35.64
2022-08-07 18:00:00 UTC+0000,1.39,1.41,1.42,1.41
2022-08-07 22:00:00 UTC+0000,9.79,5.0,5.7,12.76
2022-08-08 02:00:00 UTC+0000,11.1,6.49,6.74,17.39
2022-08-08 06:00:00 UTC+0000,22.2,12.55,64.1,24.0
2022-08-08 10:00:00 UTC+0000,48.0,43.28,116.78,44.56
2022-08-08 14:00:00 UTC+0000,20.0,12.99,34.02,20.33
2022-08-08 18:00:00 UTC+0000,1.1,0.86,1.39,1.17
2022-08-08 22:00:00 UTC+0000,7.56,9.79,9.79,10.62
2022-08-09 02:00:00 UTC+0000,9.41,11.1,11.1,14.5
2022-08-09 06:00:00 UTC+0000,19.61,22.2,22.2,21.52
2022-08-09 10:00:00 UTC+0000,41.07,48.0,48.0,57.38
2022-08-09 14:00:00 UTC+0000,16.85,20.0,20.0,18.29
2022-08-09 18:00:00 UTC+0000,1.04,1.1,1.1,1.1
2022-08-09 22:00:00 UTC+0000,6.21,7.56,7.56,7.86
2022-08-10 02:00:00 UTC+0000,7.88,9.41,9.41,10.65
2022-08-10 06:00:00 UTC+0000,16.83,19.61,19.61,18.0
2022-08-10 10:00:00 UTC+0000,37.71,41.07,41.07,68.65
2022-08-10 14:00:00 UTC+0000,14.9,16.85,16.85,18.33
2022-08-10 18:00:00 UTC+0000,0.88,1.04,1.04,1.0
2022-08-10 22:00:00 UTC+0000,5.26,6.21,6.21,6.0
2022-08-11 02:00:00 UTC+0000,6.8,7.88,7.88,7.93
2022-08-11 06:00:00 UTC+0000,475.36,16.83,16.83,14.85
2022-08-11 10:00:00 UTC+0000,39.86,37.71,37.71,57.79
2022-08-11 14:00:00 UTC+0000,12.96,14.9,14.9,14.71
2022-08-11 18:00:00 UTC+0000,0.77,0.88,0.88,0.9
2022-08-11 22:00:00 UTC+0000,4.37,5.26,5.26,5.0
2022-08-12 02:00:00 UTC+0000,24.24,6.8,6.8,6.49
2022-08-12 06:00:00 UTC+0000,72.14,475.36,475.36,12.55
2022-08-12 10:00:00 UTC+0000,52.37,39.86,39.86,43.28
2022-08-12 14:00:00 UTC+0000,11.14,12.96,12.96,12.99
2022-08-12 18:00:00 UTC+0000,0.7,0.77,0.77,0.86
2022-08-12 22:00:00 UTC+0000,4.65,5.8,4.37,5.8
2022-08-13 02:00:00 UTC+0000,9.72,7.0,24.24,7.0
2022-08-13 06:00:00 UTC+0000,40.0,33.74,72.14,33.74
2022-08-13 10:00:00 UTC+0000,97.5,98.22,52.37,98.22
2022-08-13 14:00:00 UTC+0000,31.9,34.44,11.14,34.44
2022-08-13 18:00:00 UTC+0000,1.13,1.42,0.7,1.42
2022-08-13 22:00:00 UTC+0000,5.35,5.7,4.65,5.7
2022-08-14 02:00:00 UTC+0000,8.66,6.74,9.72,6.74
2022-08-14 06:00:00 UTC+0000,95.0,64.1,40.0,64.1
2022-08-14 10:00:00 UTC+0000,149.08,116.78,97.5,116.78
2022-08-14 14:00:00 UTC+0000,39.06,34.02,31.9,34.02
2022-08-14 18:00:00 UTC+0000,5.2,1.39,1.13,1.39
2022-08-14 22:00:00 UTC+0000,8.54,4.37,5.35,9.79
2022-08-15 02:00:00 UTC+0000,9.89,24.24,8.66,11.1
2022-08-15 06:00:00 UTC+0000,24.5,72.14,95.0,22.2
2022-08-15 10:00:00 UTC+0000,46.28,52.37,149.08,48.0
2022-08-15 14:00:00 UTC+0000,20.4,11.14,39.06,20.0
2022-08-15 18:00:00 UTC+0000,1.35,0.7,5.2,1.1
2022-08-15 22:00:00 UTC+0000,5.82,8.54,8.54,7.56
2022-08-16 02:00:00 UTC+0000,8.52,9.89,9.89,9.41
2022-08-16 06:00:00 UTC+0000,20.0,24.5,24.5,19.61
2022-08-16 10:00:00 UTC+0000,35.0,46.28,46.28,41.07
2022-08-16 14:00:00 UTC+0000,15.38,20.4,20.4,16.85
2022-08-16 18:00:00 UTC+0000,1.01,1.35,1.35,1.04
2022-08-16 22:00:00 UTC+0000,4.8,5.82,5.82,6.21
2022-08-17 02:00:00 UTC+0000,6.9,8.52,8.52,7.88
2022-08-17 06:00:00 UTC+0000,17.05,20.0,20.0,16.83
2022-08-17 10:00:00 UTC+0000,28.4,35.0,35.0,37.71
2022-08-17 14:00:00 UTC+0000,13.0,15.38,15.38,14.9
2022-08-17 18:00:00 UTC+0000,2.5,1.01,1.01,0.88
2022-08-17 22:00:00 UTC+0000,13.96,4.8,4.8,5.26
2022-08-18 02:00:00 UTC+0000,6.91,6.9,6.9,6.8
2022-08-18 06:00:00 UTC+0000,19.59,17.05,17.05,475.36
2022-08-18 10:00:00 UTC+0000,24.64,28.4,28.4,39.86
2022-08-18 14:00:00 UTC+0000,20.69,13.0,13.0,12.96
2022-08-18 18:00:00 UTC+0000,1.64,2.5,2.5,0.77
2022-08-18 22:00:00 UTC+0000,8.92,13.96,13.96,4.37
2022-08-19 02:00:00 UTC+0000,5.92,6.91,6.91,24.24
2022-08-19 06:00:00 UTC+0000,731.44,19.59,19.59,72.14
2022-08-19 10:00:00 UTC+0000,22.75,24.64,24.64,52.37
2022-08-19 14:00:00 UTC+0000,14.13,20.69,20.69,11.14
2022-08-19 18:00:00 UTC+0000,1.23,1.64,1.64,0.7
2022-08-19 22:00:00 UTC+0000,9.49,4.65,8.92,4.65
2022-08-20 02:00:00 UTC+0000,10.44,9.72,5.92,9.72
2022-08-20 06:00:00 UTC+0000,59.97,40.0,731.44,40.0
2022-08-20 10:00:00 UTC+0000,102.27,97.5,22.75,97.5
2022-08-20 14:00:00 UTC+0000,28.92,31.9,14.13,31.9
2022-08-20 18:00:00 UTC+0000,2.3,1.13,1.23,1.13
2022-08-20 22:00:00 UTC+0000,9.0,5.35,9.49,5.35
2022-08-21 02:00:00 UTC+0000,9.7,8.66,10.44,8.66
2022-08-21 06:00:00 UTC+0000,129.05,95.0,59.97,95.0
2022-08-21 10:00:00 UTC+0000,236.38,149.08,102.27,149.08
2022-08-21 14:00:00 UTC+0000,42.76,39.06,28.92,39.06
2022-08-21 18:00:00 UTC+0000,4.87,5.2,2.3,5.2
