time (UTC),ground truth,Forecast: Benchmark Lag-1d (mod),Forecast: Benchmark Lag-1d,Forecast: Benchmark Lag-7d
2022-12-17 19:00:00 UTC+0000,1.03,1.28,1.43,1.28
2022-12-17 23:00:00 UTC+0000,0.37,0.4,0.5,0.4
2022-12-18 03:00:00 UTC+0000,0.49,0.89,0.54,0.89
2022-12-18 07:00:00 UTC+0000,7.95,5.88,11.8,5.88
2022-12-18 11:00:00 UTC+0000,3.92,1.75,5.63,1.75
2022-12-18 15:00:00 UTC+0000,15.0,14.3,20.8,14.3
2022-12-18 19:00:00 UTC+0000,0.98,1.0,1.03,1.0
2022-12-18 23:00:00 UTC+0000,0.3,0.68,0.37,0.41
2022-12-19 03:00:00 UTC+0000,0.83,0.72,0.49,1.32
2022-12-19 07:00:00 UTC+0000,12.44,24.0,7.95,19.34
2022-12-19 11:00:00 UTC+0000,4.5,8.51,3.92,12.0
2022-12-19 15:00:00 UTC+0000,15.53,34.75,15.0,23.85
2022-12-19 19:00:00 UTC+0000,3.0,1.43,0.98,2.0
2022-12-19 23:00:00 UTC+0000,0.23,0.3,0.3,0.4
2022-12-20 03:00:00 UTC+0000,0.55,0.83,0.83,0.93
2022-12-20 07:00:00 UTC+0000,9.0,12.44,12.44,19.0
2022-12-20 11:00:00 UTC+0000,3.32,4.5,4.5,12.6
2022-12-20 15:00:00 UTC+0000,13.9,15.53,15.53,20.1
2022-12-20 19:00:00 UTC+0000,2.3,3.0,3.0,1.55
2022-12-20 23:00:00 UTC+0000,0.4,0.23,0.23,0.38
2022-12-21 03:00:00 UTC+0000,0.96,0.55,0.55,0.96
2022-12-21 07:00:00 UTC+0000,9.56,9.0,9.0,17.25
2022-12-21 11:00:00 UTC+0000,3.11,3.32,3.32,13.73
2022-12-21 15:00:00 UTC+0000,12.0,13.9,13.9,44.0
2022-12-21 19:00:00 UTC+0000,1.8,2.3,2.3,1.38
2022-12-21 23:00:00 UTC+0000,0.38,0.4,0.4,0.63
2022-12-22 03:00:00 UTC+0000,0.8,0.96,0.96,0.8
2022-12-22 07:00:00 UTC+0000,7.62,9.56,9.56,14.7
2022-12-22 11:00:00 UTC+0000,2.65,3.11,3.11,9.27
2022-12-22 15:00:00 UTC+0000,10.21,12.0,12.0,29.19
2022-12-22 19:00:00 UTC+0000,1.48,1.8,1.8,1.3
2022-12-22 23:00:00 UTC+0000,0.31,0.38,0.38,0.68
2022-12-23 03:00:00 UTC+0000,0.8,0.8,0.8,0.72
2022-12-23 07:00:00 UTC+0000,6.9,7.62,7.62,24.0
2022-12-23 11:00:00 UTC+0000,2.3,2.65,2.65,8.51
2022-12-23 15:00:00 UTC+0000,9.0,10.21,10.21,34.75
2022-12-23 19:00:00 UTC+0000,1.51,1.48,1.48,1.43
2022-12-23 23:00:00 UTC+0000,0.3,0.5,0.31,0.5
2022-12-24 03:00:00 UTC+0000,0.6,0.54,0.8,0.54
2022-12-24 07:00:00 UTC+0000,5.39,11.8,6.9,11.8
2022-12-24 11:00:00 UTC+0000,1.69,5.63,2.3,5.63
2022-12-24 15:00:00 UTC+0000,7.79,20.8,9.0,20.8
2022-12-24 19:00:00 UTC+0000,1.2,1.03,1.51,1.03
2022-12-24 23:00:00 UTC+0000,0.28,0.37,0.3,0.37
2022-12-25 03:00:00 UTC+0000,0.48,0.49,0.6,0.49
2022-12-25 07:00:00 UTC+0000,3.9,7.95,5.39,7.95
2022-12-25 11:00:00 UTC+0000,1.2,3.92,1.69,3.92
2022-12-25 15:00:00 UTC+0000,5.92,15.0,7.79,15.0
2022-12-25 19:00:00 UTC+0000,1.36,0.98,1.2,0.98
2022-12-25 23:00:00 UTC+0000,0.2,0.31,0.28,0.3
2022-12-26 03:00:00 UTC+0000,0.4,0.8,0.48,0.83
2022-12-26 07:00:00 UTC+0000,3.48,6.9,3.9,12.44
2022-12-26 11:00:00 UTC+0000,0.99,2.3,1.2,4.5
2022-12-26 15:00:00 UTC+0000,7.28,9.0,5.92,15.53
2022-12-26 19:00:00 UTC+0000,0.97,1.51,1.36,3.0
2022-12-26 23:00:00 UTC+0000,0.28,0.2,0.2,0.23
2022-12-27 03:00:00 UTC+0000,0.52,0.4,0.4,0.55
2022-12-27 07:00:00 UTC+0000,3.8,3.48,3.48,9.0
2022-12-27 11:00:00 UTC+0000,1.46,0.99,0.99,3.32
2022-12-27 15:00:00 UTC+0000,10.7,7.28,7.28,13.9
2022-12-27 19:00:00 UTC+0000,1.14,0.97,0.97,2.3
2022-12-27 23:00:00 UTC+0000,0.5,0.28,0.28,0.4
2022-12-28 03:00:00 UTC+0000,0.94,0.52,0.52,0.96
2022-12-28 07:00:00 UTC+0000,3.0,3.8,3.8,9.56
2022-12-28 11:00:00 UTC+0000,1.15,1.46,1.46,3.11
2022-12-28 15:00:00 UTC+0000,8.4,10.7,10.7,12.0
2022-12-28 19:00:00 UTC+0000,0.98,1.14,1.14,1.8
2022-12-28 23:00:00 UTC+0000,0.46,0.5,0.5,0.38
2022-12-29 03:00:00 UTC+0000,0.8,0.94,0.94,0.8
2022-12-29 07:00:00 UTC+0000,2.4,3.0,3.0,7.62
2022-12-29 11:00:00 UTC+0000,1.0,1.15,1.15,2.65
2022-12-29 15:00:00 UTC+0000,7.3,8.4,8.4,10.21
2022-12-29 19:00:00 UTC+0000,0.83,0.98,0.98,1.48
2022-12-29 23:00:00 UTC+0000,0.42,0.46,0.46,0.31
2022-12-30 03:00:00 UTC+0000,0.62,0.8,0.8,0.8
2022-12-30 07:00:00 UTC+0000,2.2,2.4,2.4,6.9
2022-12-30 11:00:00 UTC+0000,0.81,1.0,1.0,2.3
2022-12-30 15:00:00 UTC+0000,4.84,7.3,7.3,9.0
2022-12-30 19:00:00 UTC+0000,0.57,0.83,0.83,1.51
2022-12-30 23:00:00 UTC+0000,0.36,0.3,0.42,0.3
2022-12-31 03:00:00 UTC+0000,0.5,0.6,0.62,0.6
2022-12-31 07:00:00 UTC+0000,1.59,5.39,2.2,5.39
2022-12-31 11:00:00 UTC+0000,0.68,1.69,0.81,1.69
2022-12-31 15:00:00 UTC+0000,3.9,7.79,4.84,7.79
2022-12-31 19:00:00 UTC+0000,0.5,1.2,0.57,1.2
2022-12-31 23:00:00 UTC+0000,0.28,0.28,0.36,0.28
2023-01-01 03:00:00 UTC+0000,0.4,0.48,0.5,0.48
2023-01-01 07:00:00 UTC+0000,1.26,3.9,1.59,3.9
2023-01-01 11:00:00 UTC+0000,0.49,1.2,0.68,1.2
2023-01-01 15:00:00 UTC+0000,3.4,5.92,3.9,5.92
2023-01-01 19:00:00 UTC+0000,0.44,1.36,0.5,1.36
2023-01-01 23:00:00 UTC+0000,0.3,0.42,0.28,0.2
2023-01-02 03:00:00 UTC+0000,0.7,0.62,0.4,0.4
2023-01-02 07:00:00 UTC+0000,2.3,2.2,1.26,3.48
2023-01-02 11:00:00 UTC+0000,1.0,0.81,0.49,0.99
2023-01-02 15:00:00 UTC+0000,5.9,4.84,3.4,7.28
2023-01-02 19:00:00 UTC+0000,0.55,0.57,0.44,0.97
2023-01-02 23:00:00 UTC+0000,0.33,0.3,0.3,0.28
2023-01-03 03:00:00 UTC+0000,0.6,0.7,0.7,0.52
2023-01-03 07:00:00 UTC+0000,2.52,2.3,2.3,3.8
2023-01-03 11:00:00 UTC+0000,0.9,1.0,1.0,1.46
2023-01-03 15:00:00 UTC+0000,5.5,5.9,5.9,10.7
2023-01-03 19:00:00 UTC+0000,0.69,0.55,0.55,1.14
2023-01-03 23:00:00 UTC+0000,0.3,0.33,0.33,0.5
2023-01-04 03:00:00 UTC+0000,0.45,0.6,0.6,0.94
2023-01-04 07:00:00 UTC+0000,2.29,2.52,2.52,3.0
2023-01-04 11:00:00 UTC+0000,0.8,0.9,0.9,1.15
2023-01-04 15:00:00 UTC+0000,4.8,5.5,5.5,8.4
2023-01-04 19:00:00 UTC+0000,0.5,0.69,0.69,0.98
2023-01-04 23:00:00 UTC+0000,0.25,0.3,0.3,0.46
2023-01-05 03:00:00 UTC+0000,0.4,0.45,0.45,0.8
2023-01-05 07:00:00 UTC+0000,1.81,2.29,2.29,2.4
2023-01-05 11:00:00 UTC+0000,0.8,0.8,0.8,1.0
2023-01-05 15:00:00 UTC+0000,6.53,4.8,4.8,7.3
2023-01-05 19:00:00 UTC+0000,0.9,0.5,0.5,0.83
2023-01-05 23:00:00 UTC+0000,0.21,0.25,0.25,0.42
2023-01-06 03:00:00 UTC+0000,0.3,0.4,0.4,0.62
2023-01-06 07:00:00 UTC+0000,1.31,1.81,1.81,2.2
2023-01-06 11:00:00 UTC+0000,0.51,0.8,0.8,0.81
2023-01-06 15:00:00 UTC+0000,3.81,6.53,6.53,4.84
2023-01-06 19:00:00 UTC+0000,0.5,0.9,0.9,0.57
2023-01-06 23:00:00 UTC+0000,0.17,0.36,0.21,0.36
2023-01-07 03:00:00 UTC+0000,0.22,0.5,0.3,0.5
2023-01-07 07:00:00 UTC+0000,1.02,1.59,1.31,1.59
2023-01-07 11:00:00 UTC+0000,0.4,0.68,0.51,0.68
2023-01-07 15:00:00 UTC+0000,2.78,3.9,3.81,3.9
2023-01-07 19:00:00 UTC+0000,0.47,0.5,0.5,0.5
2023-01-07 23:00:00 UTC+0000,0.14,0.28,0.17,0.28
2023-01-08 03:00:00 UTC+0000,0.2,0.4,0.22,0.4
2023-01-08 07:00:00 UTC+0000,0.87,1.26,1.02,1.26
2023-01-08 11:00:00 UTC+0000,0.3,0.49,0.4,0.49
2023-01-08 15:00:00 UTC+0000,2.29,3.4,2.78,3.4
2023-01-08 19:00:00 UTC+0000,0.38,0.44,0.47,0.44
2023-01-08 23:00:00 UTC+0000,0.19,0.21,0.14,0.3
2023-01-09 03:00:00 UTC+0000,0.29,0.3,0.2,0.7
2023-01-09 07:00:00 UTC+0000,1.2,1.31,0.87,2.3
2023-01-09 11:00:00 UTC+0000,0.43,0.51,0.3,1.0
2023-01-09 15:00:00 UTC+0000,3.2,3.81,2.29,5.9
2023-01-09 19:00:00 UTC+0000,0.43,0.5,0.38,0.55
2023-01-09 23:00:00 UTC+0000,0.17,0.19,0.19,0.33
2023-01-10 03:00:00 UTC+0000,0.2,0.29,0.29,0.6
2023-01-10 07:00:00 UTC+0000,1.32,1.2,1.2,2.52
2023-01-10 11:00:00 UTC+0000,0.31,0.43,0.43,0.9
2023-01-10 15:00:00 UTC+0000,2.34,3.2,3.2,5.5
2023-01-10 19:00:00 UTC+0000,0.39,0.43,0.43,0.69
2023-01-10 23:00:00 UTC+0000,0.19,0.17,0.17,0.3
2023-01-11 03:00:00 UTC+0000,0.2,0.2,0.2,0.45
2023-01-11 07:00:00 UTC+0000,1.79,1.32,1.32,2.29
2023-01-11 11:00:00 UTC+0000,0.84,0.31,0.31,0.8
2023-01-11 15:00:00 UTC+0000,2.42,2.34,2.34,4.8
2023-01-11 19:00:00 UTC+0000,0.44,0.39,0.39,0.5
2023-01-11 23:00:00 UTC+0000,0.19,0.19,0.19,0.25
2023-01-12 03:00:00 UTC+0000,0.2,0.2,0.2,0.4
2023-01-12 07:00:00 UTC+0000,8.72,1.79,1.79,1.81
2023-01-12 11:00:00 UTC+0000,1.1,0.84,0.84,0.8
2023-01-12 15:00:00 UTC+0000,2.3,2.42,2.42,6.53
2023-01-12 19:00:00 UTC+0000,0.43,0.44,0.44,0.9
2023-01-12 23:00:00 UTC+0000,0.1,0.19,0.19,0.21
2023-01-13 03:00:00 UTC+0000,0.16,0.2,0.2,0.3
2023-01-13 07:00:00 UTC+0000,7.77,8.72,8.72,1.31
2023-01-13 11:00:00 UTC+0000,0.81,1.1,1.1,0.51
2023-01-13 15:00:00 UTC+0000,1.8,2.3,2.3,3.81
2023-01-13 19:00:00 UTC+0000,0.4,0.43,0.43,0.5
2023-01-13 23:00:00 UTC+0000,0.15,0.17,0.1,0.17
2023-01-14 03:00:00 UTC+0000,0.13,0.22,0.16,0.22
2023-01-14 07:00:00 UTC+0000,5.82,1.02,7.77,1.02
2023-01-14 11:00:00 UTC+0000,0.7,0.4,0.81,0.4
2023-01-14 15:00:00 UTC+0000,1.5,2.78,1.8,2.78
2023-01-14 19:00:00 UTC+0000,0.32,0.47,0.4,0.47
2023-01-14 23:00:00 UTC+0000,0.1,0.14,0.15,0.14
2023-01-15 03:00:00 UTC+0000,0.1,0.2,0.13,0.2
2023-01-15 07:00:00 UTC+0000,4.16,0.87,5.82,0.87
2023-01-15 11:00:00 UTC+0000,0.5,0.3,0.7,0.3
2023-01-15 15:00:00 UTC+0000,1.15,2.29,1.5,2.29
2023-01-15 19:00:00 UTC+0000,0.3,0.38,0.32,0.38
2023-01-15 23:00:00 UTC+0000,0.15,0.1,0.1,0.19
2023-01-16 03:00:00 UTC+0000,0.44,0.16,0.1,0.29
2023-01-16 07:00:00 UTC+0000,10.0,7.77,4.16,1.2
2023-01-16 11:00:00 UTC+0000,0.7,0.81,0.5,0.43
2023-01-16 15:00:00 UTC+0000,9.33,1.8,1.15,3.2
2023-01-16 19:00:00 UTC+0000,0.5,0.4,0.3,0.43
2023-01-16 23:00:00 UTC+0000,0.2,0.15,0.15,0.17
2023-01-17 03:00:00 UTC+0000,0.37,0.44,0.44,0.2
2023-01-17 07:00:00 UTC+0000,5.56,10.0,10.0,1.32
2023-01-17 11:00:00 UTC+0000,0.6,0.7,0.7,0.31
2023-01-17 15:00:00 UTC+0000,9.55,9.33,9.33,2.34
2023-01-17 19:00:00 UTC+0000,3.24,0.5,0.5,0.39
2023-01-17 23:00:00 UTC+0000,0.44,0.2,0.2,0.19
2023-01-18 03:00:00 UTC+0000,0.59,0.37,0.37,0.2
2023-01-18 07:00:00 UTC+0000,31.82,5.56,5.56,1.79
2023-01-18 11:00:00 UTC+0000,0.69,0.6,0.6,0.84
2023-01-18 15:00:00 UTC+0000,21.15,9.55,9.55,2.42
2023-01-18 19:00:00 UTC+0000,2.43,3.24,3.24,0.44
2023-01-18 23:00:00 UTC+0000,15.0,0.44,0.44,0.19
2023-01-19 03:00:00 UTC+0000,36.71,0.59,0.59,0.2
2023-01-19 07:00:00 UTC+0000,32.13,31.82,31.82,8.72
2023-01-19 11:00:00 UTC+0000,25.09,0.69,0.69,1.1
2023-01-19 15:00:00 UTC+0000,31.65,21.15,21.15,2.3
2023-01-19 19:00:00 UTC+0000,10.09,2.43,2.43,0.43
2023-01-19 23:00:00 UTC+0000,3.6,15.0,15.0,0.1
2023-01-20 03:00:00 UTC+0000,4.2,36.71,36.71,0.16
2023-01-20 07:00:00 UTC+0000,21.7,32.13,32.13,7.77
2023-01-20 11:00:00 UTC+0000,5.02,25.09,25.09,0.81
2023-01-20 15:00:00 UTC+0000,17.0,31.65,31.65,1.8
2023-01-20 19:00:00 UTC+0000,4.7,10.09,10.09,0.4
2023-01-20 23:00:00 UTC+0000,2.45,0.15,3.6,0.15
2023-01-21 03:00:00 UTC+0000,1.52,0.13,4.2,0.13
2023-01-21 07:00:00 UTC+0000,8.8,5.82,21.7,5.82
2023-01-21 11:00:00 UTC+0000,2.0,0.7,5.02,0.7
2023-01-21 15:00:00 UTC+0000,8.34,1.5,17.0,1.5
2023-01-21 19:00:00 UTC+0000,2.2,0.32,4.7,0.32
2023-01-21 23:00:00 UTC+0000,1.94,0.1,2.45,0.1
2023-01-22 03:00:00 UTC+0000,1.09,0.1,1.52,0.1
2023-01-22 07:00:00 UTC+0000,4.05,4.16,8.8,4.16
2023-01-22 11:00:00 UTC+0000,1.15,0.5,2.0,0.5
2023-01-22 15:00:00 UTC+0000,5.83,1.15,8.34,1.15
2023-01-22 19:00:00 UTC+0000,1.29,0.3,2.2,0.3
2023-01-22 23:00:00 UTC+0000,1.88,3.6,1.94,0.15
2023-01-23 03:00:00 UTC+0000,6.06,4.2,1.09,0.44
2023-01-23 07:00:00 UTC+0000,30.0,21.7,4.05,10.0
2023-01-23 11:00:00 UTC+0000,4.58,5.02,1.15,0.7
2023-01-23 15:00:00 UTC+0000,16.63,17.0,5.83,9.33
2023-01-23 19:00:00 UTC+0000,3.78,4.7,1.29,0.5
2023-01-23 23:00:00 UTC+0000,1.6,1.88,1.88,0.2
2023-01-24 03:00:00 UTC+0000,4.81,6.06,6.06,0.37
2023-01-24 07:00:00 UTC+0000,26.18,30.0,30.0,5.56
2023-01-24 11:00:00 UTC+0000,4.81,4.58,4.58,0.6
2023-01-24 15:00:00 UTC+0000,18.0,16.63,16.63,9.55
2023-01-24 19:00:00 UTC+0000,5.0,3.78,3.78,3.24
2023-01-24 23:00:00 UTC+0000,1.31,1.6,1.6,0.44
2023-01-25 03:00:00 UTC+0000,3.88,4.81,4.81,0.59
2023-01-25 07:00:00 UTC+0000,19.2,26.18,26.18,31.82
2023-01-25 11:00:00 UTC+0000,3.48,4.81,4.81,0.69
2023-01-25 15:00:00 UTC+0000,14.88,18.0,18.0,21.15
2023-01-25 19:00:00 UTC+0000,4.46,5.0,5.0,2.43
2023-01-25 23:00:00 UTC+0000,1.06,1.31,1.31,15.0
2023-01-26 03:00:00 UTC+0000,3.0,3.88,3.88,36.71
2023-01-26 07:00:00 UTC+0000,15.48,19.2,19.2,32.13
2023-01-26 11:00:00 UTC+0000,2.62,3.48,3.48,25.09
2023-01-26 15:00:00 UTC+0000,11.72,14.88,14.88,31.65
2023-01-26 19:00:00 UTC+0000,3.07,4.46,4.46,10.09
2023-01-26 23:00:00 UTC+0000,0.7,1.06,1.06,3.6
2023-01-27 03:00:00 UTC+0000,2.37,3.0,3.0,4.2
2023-01-27 07:00:00 UTC+0000,12.71,15.48,15.48,21.7
2023-01-27 11:00:00 UTC+0000,2.03,2.62,2.62,5.02
2023-01-27 15:00:00 UTC+0000,10.3,11.72,11.72,17.0
2023-01-27 19:00:00 UTC+0000,2.22,3.07,3.07,4.7
2023-01-27 23:00:00 UTC+0000,0.6,2.45,0.7,2.45
2023-01-28 03:00:00 UTC+0000,1.58,1.52,2.37,1.52
2023-01-28 07:00:00 UTC+0000,8.77,8.8,12.71,8.8
2023-01-28 11:00:00 UTC+0000,1.4,2.0,2.03,2.0
2023-01-28 15:00:00 UTC+0000,7.12,8.34,10.3,8.34
2023-01-28 19:00:00 UTC+0000,1.58,2.2,2.22,2.2
2023-01-28 23:00:00 UTC+0000,0.56,1.94,0.6,1.94
2023-01-29 03:00:00 UTC+0000,1.38,1.09,1.58,1.09
2023-01-29 07:00:00 UTC+0000,5.96,4.05,8.77,4.05
2023-01-29 11:00:00 UTC+0000,1.11,1.15,1.4,1.15
2023-01-29 15:00:00 UTC+0000,5.54,5.83,7.12,5.83
2023-01-29 19:00:00 UTC+0000,1.36,1.29,1.58,1.29
2023-01-29 23:00:00 UTC+0000,0.6,0.7,0.56,1.88
2023-01-30 03:00:00 UTC+0000,2.5,2.37,1.38,6.06
2023-01-30 07:00:00 UTC+0000,7.3,12.71,5.96,30.0
2023-01-30 11:00:00 UTC+0000,1.49,2.03,1.11,4.58
2023-01-30 15:00:00 UTC+0000,7.6,10.3,5.54,16.63
2023-01-30 19:00:00 UTC+0000,1.76,2.22,1.36,3.78
2023-01-30 23:00:00 UTC+0000,0.5,0.6,0.6,1.6
2023-01-31 03:00:00 UTC+0000,1.95,2.5,2.5,4.81
2023-01-31 07:00:00 UTC+0000,7.8,7.3,7.3,26.18
2023-01-31 11:00:00 UTC+0000,1.8,1.49,1.49,4.81
2023-01-31 15:00:00 UTC+0000,5.4,7.6,7.6,18.0
2023-01-31 19:00:00 UTC+0000,3.0,1.76,1.76,5.0
2023-01-31 23:00:00 UTC+0000,0.45,0.5,0.5,1.31
2023-02-01 03:00:00 UTC+0000,1.47,1.95,1.95,3.88
2023-02-01 07:00:00 UTC+0000,5.68,7.8,7.8,19.2
2023-02-01 11:00:00 UTC+0000,1.28,1.8,1.8,3.48
2023-02-01 15:00:00 UTC+0000,4.55,5.4,5.4,14.88
2023-02-01 19:00:00 UTC+0000,2.9,3.0,3.0,4.46
2023-02-01 23:00:00 UTC+0000,0.35,0.45,0.45,1.06
2023-02-02 03:00:00 UTC+0000,1.24,1.47,1.47,3.0
2023-02-02 07:00:00 UTC+0000,4.8,5.68,5.68,15.48
2023-02-02 11:00:00 UTC+0000,1.6,1.28,1.28,2.62
2023-02-02 15:00:00 UTC+0000,6.91,4.55,4.55,11.72
2023-02-02 19:00:00 UTC+0000,2.32,2.9,2.9,3.07
2023-02-02 23:00:00 UTC+0000,0.27,0.35,0.35,0.7
2023-02-03 03:00:00 UTC+0000,0.99,1.24,1.24,2.37
2023-02-03 07:00:00 UTC+0000,3.73,4.8,4.8,12.71
2023-02-03 11:00:00 UTC+0000,1.0,1.6,1.6,2.03
2023-02-03 15:00:00 UTC+0000,4.0,6.91,6.91,10.3
2023-02-03 19:00:00 UTC+0000,1.52,2.32,2.32,2.22
2023-02-03 23:00:00 UTC+0000,0.21,0.6,0.27,0.6
2023-02-04 03:00:00 UTC+0000,0.8,1.58,0.99,1.58
2023-02-04 07:00:00 UTC+0000,3.0,8.77,3.73,8.77
2023-02-04 11:00:00 UTC+0000,0.83,1.4,1.0,1.4
2023-02-04 15:00:00 UTC+0000,5.66,7.12,4.0,7.12
2023-02-04 19:00:00 UTC+0000,1.28,1.58,1.52,1.58
2023-02-04 23:00:00 UTC+0000,1.0,0.56,0.21,0.56
2023-02-05 03:00:00 UTC+0000,0.84,1.38,0.8,1.38
2023-02-05 07:00:00 UTC+0000,2.33,5.96,3.0,5.96
2023-02-05 11:00:00 UTC+0000,0.75,1.11,0.83,1.11
2023-02-05 15:00:00 UTC+0000,3.54,5.54,5.66,5.54
2023-02-05 19:00:00 UTC+0000,1.0,1.36,1.28,1.36
2023-02-05 23:00:00 UTC+0000,0.34,0.27,1.0,0.6
2023-02-06 03:00:00 UTC+0000,2.0,0.99,0.84,2.5
2023-02-06 07:00:00 UTC+0000,5.0,3.73,2.33,7.3
2023-02-06 11:00:00 UTC+0000,1.23,1.0,0.75,1.49
2023-02-06 15:00:00 UTC+0000,5.95,4.0,3.54,7.6
2023-02-06 19:00:00 UTC+0000,1.11,1.52,1.0,1.76
2023-02-06 23:00:00 UTC+0000,0.26,0.34,0.34,0.5
2023-02-07 03:00:00 UTC+0000,1.8,2.0,2.0,1.95
2023-02-07 07:00:00 UTC+0000,4.0,5.0,5.0,7.8
2023-02-07 11:00:00 UTC+0000,1.37,1.23,1.23,1.8
2023-02-07 15:00:00 UTC+0000,5.67,5.95,5.95,5.4
2023-02-07 19:00:00 UTC+0000,0.98,1.11,1.11,3.0
2023-02-07 23:00:00 UTC+0000,0.21,0.26,0.26,0.45
2023-02-08 03:00:00 UTC+0000,1.4,1.8,1.8,1.47
2023-02-08 07:00:00 UTC+0000,4.7,4.0,4.0,5.68
2023-02-08 11:00:00 UTC+0000,1.0,1.37,1.37,1.28
2023-02-08 15:00:00 UTC+0000,4.17,5.67,5.67,4.55
2023-02-08 19:00:00 UTC+0000,0.87,0.98,0.98,2.9
2023-02-08 23:00:00 UTC+0000,0.17,0.21,0.21,0.35
2023-02-09 03:00:00 UTC+0000,1.07,1.4,1.4,1.24
2023-02-09 07:00:00 UTC+0000,3.5,4.7,4.7,4.8
2023-02-09 11:00:00 UTC+0000,0.79,1.0,1.0,1.6
2023-02-09 15:00:00 UTC+0000,3.9,4.17,4.17,6.91
2023-02-09 19:00:00 UTC+0000,0.74,0.87,0.87,2.32
2023-02-09 23:00:00 UTC+0000,0.13,0.17,0.17,0.27
2023-02-10 03:00:00 UTC+0000,0.8,1.07,1.07,0.99
2023-02-10 07:00:00 UTC+0000,3.4,3.5,3.5,3.73
2023-02-10 11:00:00 UTC+0000,0.7,0.79,0.79,1.0
2023-02-10 15:00:00 UTC+0000,3.15,3.9,3.9,4.0
2023-02-10 19:00:00 UTC+0000,0.66,0.74,0.74,1.52
2023-02-10 23:00:00 UTC+0000,0.19,0.21,0.13,0.21
2023-02-11 03:00:00 UTC+0000,0.6,0.8,0.8,0.8
2023-02-11 07:00:00 UTC+0000,2.34,3.0,3.4,3.0
2023-02-11 11:00:00 UTC+0000,0.5,0.83,0.7,0.83
2023-02-11 15:00:00 UTC+0000,2.36,5.66,3.15,5.66
2023-02-11 19:00:00 UTC+0000,0.46,1.28,0.66,1.28
2023-02-11 23:00:00 UTC+0000,0.13,1.0,0.19,1.0
2023-02-12 03:00:00 UTC+0000,0.41,0.84,0.6,0.84
2023-02-12 07:00:00 UTC+0000,1.75,2.33,2.34,2.33
2023-02-12 11:00:00 UTC+0000,0.38,0.75,0.5,0.75
2023-02-12 15:00:00 UTC+0000,1.95,3.54,2.36,3.54
2023-02-12 19:00:00 UTC+0000,0.4,1.0,0.46,1.0
2023-02-12 23:00:00 UTC+0000,0.28,0.13,0.13,0.34
2023-02-13 03:00:00 UTC+0000,1.7,0.8,0.41,2.0
2023-02-13 07:00:00 UTC+0000,8.0,3.4,1.75,5.0
2023-02-13 11:00:00 UTC+0000,0.56,0.7,0.38,1.23
2023-02-13 15:00:00 UTC+0000,6.66,3.15,1.95,5.95
2023-02-13 19:00:00 UTC+0000,0.57,0.66,0.4,1.11
2023-02-13 23:00:00 UTC+0000,0.25,0.28,0.28,0.26
2023-02-14 03:00:00 UTC+0000,2.0,1.7,1.7,1.8
2023-02-14 07:00:00 UTC+0000,6.23,8.0,8.0,4.0
2023-02-14 11:00:00 UTC+0000,0.4,0.56,0.56,1.37
2023-02-14 15:00:00 UTC+0000,5.55,6.66,6.66,5.67
2023-02-14 19:00:00 UTC+0000,0.48,0.57,0.57,0.98
2023-02-14 23:00:00 UTC+0000,0.22,0.25,0.25,0.21
2023-02-15 03:00:00 UTC+0000,1.7,2.0,2.0,1.4
2023-02-15 07:00:00 UTC+0000,5.2,6.23,6.23,4.7
2023-02-15 11:00:00 UTC+0000,0.36,0.4,0.4,1.0
2023-02-15 15:00:00 UTC+0000,4.23,5.55,5.55,4.17
2023-02-15 19:00:00 UTC+0000,0.6,0.48,0.48,0.87
2023-02-15 23:00:00 UTC+0000,0.2,0.22,0.22,0.17
2023-02-16 03:00:00 UTC+0000,1.4,1.7,1.7,1.07
2023-02-16 07:00:00 UTC+0000,4.5,5.2,5.2,3.5
2023-02-16 11:00:00 UTC+0000,0.3,0.36,0.36,0.79
2023-02-16 15:00:00 UTC+0000,3.4,4.23,4.23,3.9
2023-02-16 19:00:00 UTC+0000,0.7,0.6,0.6,0.74
2023-02-16 23:00:00 UTC+0000,0.15,0.2,0.2,0.13
2023-02-17 03:00:00 UTC+0000,1.1,1.4,1.4,0.8
2023-02-17 07:00:00 UTC+0000,3.97,4.5,4.5,3.4
2023-02-17 11:00:00 UTC+0000,0.22,0.3,0.3,0.7
2023-02-17 15:00:00 UTC+0000,2.65,3.4,3.4,3.15
2023-02-17 19:00:00 UTC+0000,0.48,0.7,0.7,0.66
2023-02-17 23:00:00 UTC+0000,0.11,0.19,0.15,0.19
2023-02-18 03:00:00 UTC+0000,0.76,0.6,1.1,0.6
2023-02-18 07:00:00 UTC+0000,2.8,2.34,3.97,2.34
2023-02-18 11:00:00 UTC+0000,0.14,0.5,0.22,0.5
2023-02-18 15:00:00 UTC+0000,2.0,2.36,2.65,2.36
2023-02-18 19:00:00 UTC+0000,0.32,0.46,0.48,0.46
2023-02-18 23:00:00 UTC+0000,0.1,0.13,0.11,0.13
2023-02-19 03:00:00 UTC+0000,0.6,0.41,0.76,0.41
2023-02-19 07:00:00 UTC+0000,2.2,1.75,2.8,1.75
2023-02-19 11:00:00 UTC+0000,0.12,0.38,0.14,0.38
2023-02-19 15:00:00 UTC+0000,2.19,1.95,2.0,1.95
2023-02-19 19:00:00 UTC+0000,0.28,0.4,0.32,0.4
2023-02-19 23:00:00 UTC+0000,0.14,0.15,0.1,0.28
2023-02-20 03:00:00 UTC+0000,1.0,1.1,0.6,1.7
